maint_id,vehicle_id,fleet_id,maintenance_type,maintenance_date,odometer_km,workshop,parts_cost_pkr,labour_cost_pkr,total_cost_pkr,currency,status,next_due_km,next_due_date,technician_name,remarks
MN00439,VH00104,FL003,Tyre Rotation,2025-10-31,107104,City Motors Rawalpindi,307.0,479.0,786.0,PKR,Scheduled,117104,2026-03-17,Tech-4,Warranty covered – no cost to fleet
MN00440,VH00039,FL002,Engine Tune-Up,2022-04-01,116497,Al-Hamd Auto Workshop,5141.0,3472.0,8613.0,PKR,Completed,136497,2022-12-04,Tech-11,Urgent – advised immediate action
MN00441,VH00113,FL004,Periodic Inspection,2024-10-03,116967,CarPro Workshop F-10,1030.0,754.0,1784.0,PKR,In Progress,121967,2025-01-06,Tech-14,
MN00442,VH00071,FL002,AC Service,2025-10-21,168090,Al-Hamd Auto Workshop,3803.0,2824.0,6627.0,PKR,Warranty Claim,183090,2026-04-20,Tech-2,Warranty covered – no cost to fleet
MN00443,VH00003,FL001,Periodic Inspection,2022-06-12,157703,Honda Authorized Workshop Lahore,1051.0,1250.0,2301.0,PKR,Warranty Claim,162703,2022-12-16,Tech-1,Minor wear observed
MN00444,VH00042,FL002,Transmission Service,2026-06-04,182896,Pak Euro Motors,3749.0,4738.0,8487.0,PKR,Scheduled,212896,2027-04-01,Tech-19,Urgent – advised immediate action
MN00445,VH00119,FL003,Accident Repair,2022-12-23,84204,Official Toyota Service Center Islamabad,49905.0,33959.0,83864.0,PKR,Completed,134204,2023-08-02,Tech-11,Warranty covered – no cost to fleet
MN00446,VH00101,FL004,Transmission Service,2022-12-23,140521,City Motors Rawalpindi,4368.0,7590.0,11958.0,PKR,Completed,170521,2023-04-16,Tech-17,Urgent – advised immediate action
MN00447,VH00026,FL003,AC Service,2023-11-26,176372,Official Toyota Service Center Islamabad,2238.0,4236.0,6474.0,PKR,Completed,191372,2024-03-20,Tech-1,Customer-reported issue resolved
MN00448,VH00093,FL002,Engine Tune-Up,2024-04-14,105464,Workshop In-House (Fleet Mechanic),2848.0,3107.0,5955.0,PKR,Completed,125464,2025-03-04,Tech-19,Urgent – advised immediate action
MN00449,VH00092,FL004,AC Service,2025-07-17,238675,Official Toyota Service Center Islamabad,1152.0,2108.0,3260.0,PKR,In Progress,253675,2026-04-22,Tech-19,Replaced as per schedule
MN00450,VH00038,FL003,Glass Replace,2025-07-09,120145,Premier Auto Care Karachi,12636.0,13755.0,26391.0,PKR,Completed,170145,2026-05-07,Tech-9,Warranty covered – no cost to fleet
MN00451,VH00061,FL004,AC Service,2024-10-21,240589,Fast Lube Islamabad,2634.0,3910.0,6544.0,PKR,Completed,255589,2025-09-29,Tech-15,Customer-reported issue resolved
MN00452,VH00110,FL002,Periodic Inspection,2024-09-17,173112,Pak Euro Motors,1094.0,1634.0,2728.0,PKR,Completed,178112,2025-07-16,Tech-7,Urgent – advised immediate action
MN00453,VH00020,FL003,Tyre Replacement,2022-07-17,49555,National Auto Parts & Repair,8653.0,18043.0,26696.0,PKR,Completed,89555,2023-01-02,Tech-19,Minor wear observed
MN00454,VH00046,FL001,Periodic Inspection,2023-10-13,135836,Workshop In-House (Fleet Mechanic),773.0,1346.0,2119.0,PKR,Completed,140836,2024-04-01,Tech-1,
MN00455,VH00065,FL001,Suspension Repair,2025-01-16,51657,CarPro Workshop F-10,10717.0,11281.0,21998.0,PKR,Warranty Claim,111657,2025-09-06,Tech-16,
MN00456,VH00101,FL004,Brake Pad Replace,2025-03-28,141014,Honda Authorized Workshop Lahore,4544.0,7358.0,11902.0,PKR,In Progress,166014,2026-03-08,Tech-3,Replaced as per schedule
MN00457,VH00075,FL003,Transmission Service,2022-05-15,108370,Premier Auto Care Karachi,3229.0,3308.0,6537.0,PKR,Completed,138370,2022-11-19,Tech-4,Minor wear observed
MN00458,VH00050,FL002,AC Service,2025-12-16,236032,Workshop In-House (Fleet Mechanic),1899.0,2000.0,3899.0,PKR,Completed,251032,2026-03-20,Tech-10,
MN00459,VH00075,FL003,Accident Repair,2025-07-23,44226,Pak Euro Motors,25342.0,39019.0,64361.0,PKR,Completed,94226,2026-04-03,Tech-13,Warranty covered – no cost to fleet
MN00460,VH00058,FL003,Body Repair / Dent,2022-03-19,174158,Bilal Tyre & Battery,14543.0,15119.0,29662.0,PKR,Scheduled,224158,2022-07-31,Tech-16,Urgent – advised immediate action
MN00461,VH00067,FL001,Accident Repair,2022-11-12,101722,CarPro Workshop F-10,51734.0,66081.0,117815.0,PKR,Completed,151722,2023-05-14,Tech-2,
MN00462,VH00072,FL003,Transmission Service,2023-03-31,183766,National Auto Parts & Repair,2647.0,5561.0,8208.0,PKR,Completed,213766,2023-12-22,Tech-12,Minor wear observed
MN00463,VH00103,FL004,Tyre Rotation,2026-02-16,116881,Premier Auto Care Karachi,561.0,620.0,1181.0,PKR,Completed,126881,2026-07-04,Tech-14,
MN00464,VH00027,FL002,Tyre Replacement,2023-04-20,50954,City Motors Rawalpindi,8631.0,12297.0,20928.0,PKR,Completed,90954,2023-09-13,Tech-2,Urgent – advised immediate action
MN00465,VH00009,FL002,Transmission Service,2024-02-28,121412,Pak Euro Motors,5818.0,6313.0,12131.0,PKR,Completed,151412,2024-10-11,Tech-18,
MN00466,VH00002,FL002,Transmission Service,2022-06-16,166462,CarPro Workshop F-10,3228.0,3922.0,7150.0,PKR,Completed,196462,2023-06-02,Tech-4,Warranty covered – no cost to fleet
MN00467,VH00115,FL001,Accident Repair,2023-08-01,252820,Bilal Tyre & Battery,50076.0,53003.0,103079.0,PKR,In Progress,302820,2024-05-08,Tech-10,Customer-reported issue resolved
MN00468,VH00036,FL001,AC Service,2025-02-16,81353,Pak Euro Motors,2123.0,4001.0,6124.0,PKR,Warranty Claim,96353,2025-11-11,Tech-17,
MN00469,VH00075,FL003,AC Service,2024-09-20,90819,CarPro Workshop F-10,2858.0,2364.0,5222.0,PKR,Completed,105819,2025-09-19,Tech-8,Warranty covered – no cost to fleet
MN00470,VH00113,FL004,AC Service,2022-11-01,126468,Official Toyota Service Center Islamabad,2483.0,1677.0,4160.0,PKR,Completed,141468,2023-03-12,Tech-11,
MN00471,VH00038,FL003,Suspension Repair,2022-08-18,145745,Pak Euro Motors,8260.0,5732.0,13992.0,PKR,In Progress,205745,2023-03-16,Tech-17,
MN00472,VH00031,FL001,Transmission Service,2025-11-24,41243,Workshop In-House (Fleet Mechanic),3902.0,7611.0,11513.0,PKR,Completed,71243,2026-04-02,Tech-5,Replaced as per schedule
MN00473,VH00104,FL003,Body Repair / Dent,2022-02-20,79415,Honda Authorized Workshop Lahore,11485.0,24147.0,35632.0,PKR,Completed,129415,2022-12-07,Tech-20,Minor wear observed
MN00474,VH00065,FL001,Transmission Service,2025-08-07,101083,Premier Auto Care Karachi,5023.0,5284.0,10307.0,PKR,Completed,131083,2026-02-26,Tech-16,Minor wear observed
MN00475,VH00056,FL002,Brake Pad Replace,2023-03-28,106776,Pak Euro Motors,5731.0,4179.0,9910.0,PKR,Completed,131776,2023-09-05,Tech-18,Minor wear observed
MN00476,VH00093,FL002,Brake Pad Replace,2023-10-18,83757,City Motors Rawalpindi,2913.0,3877.0,6790.0,PKR,Completed,108757,2024-05-04,Tech-7,
MN00477,VH00091,FL001,Oil Change,2024-02-20,172440,National Auto Parts & Repair,1668.0,2181.0,3849.0,PKR,Completed,177440,2024-09-29,Tech-1,Warranty covered – no cost to fleet
MN00478,VH00033,FL001,Glass Replace,2026-03-10,124765,Fast Lube Islamabad,9083.0,11297.0,20380.0,PKR,Completed,174765,2026-11-15,Tech-15,Minor wear observed
MN00479,VH00084,FL001,Accident Repair,2022-03-28,163609,Pak Euro Motors,37152.0,29291.0,66443.0,PKR,Scheduled,213609,2022-11-04,Tech-4,Minor wear observed
MN00480,VH00040,FL003,Periodic Inspection,2022-04-28,106527,Official Toyota Service Center Islamabad,995.0,1404.0,2399.0,PKR,Completed,111527,2023-03-24,Tech-1,Customer-reported issue resolved
MN00481,VH00060,FL003,Engine Tune-Up,2023-01-30,93486,Official Toyota Service Center Islamabad,3347.0,4858.0,8205.0,PKR,Warranty Claim,113486,2023-11-10,Tech-15,Minor wear observed
MN00482,VH00019,FL001,Periodic Inspection,2025-07-25,68252,CarPro Workshop F-10,517.0,895.0,1412.0,PKR,Scheduled,73252,2025-12-23,Tech-12,Warranty covered – no cost to fleet
MN00483,VH00088,FL003,Suspension Repair,2022-08-24,105273,CarPro Workshop F-10,4815.0,7300.0,12115.0,PKR,Completed,165273,2023-06-01,Tech-16,Customer-reported issue resolved
MN00484,VH00069,FL001,Tyre Rotation,2023-07-29,50954,Workshop In-House (Fleet Mechanic),367.0,663.0,1030.0,PKR,Completed,60954,2024-05-11,Tech-4,Warranty covered – no cost to fleet
MN00485,VH00041,FL001,Transmission Service,2024-12-04,135664,Premier Auto Care Karachi,5463.0,6298.0,11761.0,PKR,Completed,165664,2025-07-05,Tech-15,Minor wear observed
MN00486,VH00049,FL001,Brake Pad Replace,2023-08-22,227786,City Motors Rawalpindi,2302.0,5027.0,7329.0,PKR,Completed,252786,2024-06-10,Tech-12,Urgent – advised immediate action
MN00487,VH00102,FL001,Body Repair / Dent,2025-08-25,123587,National Auto Parts & Repair,11720.0,24027.0,35747.0,PKR,Warranty Claim,173587,2026-05-25,Tech-1,Urgent – advised immediate action
MN00488,VH00023,FL001,Brake Pad Replace,2023-12-02,60396,National Auto Parts & Repair,4909.0,3729.0,8638.0,PKR,Completed,85396,2024-10-20,Tech-6,Warranty covered – no cost to fleet
MN00489,VH00018,FL003,Tyre Rotation,2023-03-08,176343,National Auto Parts & Repair,356.0,397.0,753.0,PKR,Completed,186343,2023-08-16,Tech-4,Minor wear observed
MN00490,VH00020,FL003,Accident Repair,2024-10-29,35511,Pak Euro Motors,42740.0,73782.0,116522.0,PKR,Completed,85511,2025-01-27,Tech-17,Customer-reported issue resolved
MN00491,VH00092,FL004,Accident Repair,2025-12-05,226148,Premier Auto Care Karachi,31236.0,65267.0,96503.0,PKR,Completed,276148,2026-06-02,Tech-20,
MN00492,VH00020,FL003,Suspension Repair,2023-09-26,83949,Official Toyota Service Center Islamabad,5031.0,11589.0,16620.0,PKR,Completed,143949,2024-01-11,Tech-9,
MN00493,VH00082,FL001,AC Service,2025-02-02,94864,CarPro Workshop F-10,1244.0,2225.0,3469.0,PKR,Completed,109864,2025-07-14,Tech-9,Customer-reported issue resolved
MN00494,VH00040,FL003,AC Service,2022-09-01,123917,Bilal Tyre & Battery,2032.0,3079.0,5111.0,PKR,Completed,138917,2023-04-02,Tech-4,Replaced as per schedule
MN00495,VH00040,FL003,Transmission Service,2025-03-24,115328,Workshop In-House (Fleet Mechanic),3702.0,6009.0,9711.0,PKR,Scheduled,145328,2025-12-23,Tech-3,Replaced as per schedule
MN00496,VH00084,FL001,AC Service,2022-01-15,216851,Bilal Tyre & Battery,2681.0,2148.0,4829.0,PKR,Completed,231851,2022-12-06,Tech-16,Urgent – advised immediate action
MN00497,VH00086,FL004,Body Repair / Dent,2023-09-20,105787,Fast Lube Islamabad,9907.0,14771.0,24678.0,PKR,Completed,155787,2024-07-25,Tech-20,Customer-reported issue resolved
MN00498,VH00103,FL004,Periodic Inspection,2025-07-24,128212,Pak Euro Motors,840.0,564.0,1404.0,PKR,Completed,133212,2026-01-07,Tech-7,Urgent – advised immediate action
MN00499,VH00068,FL002,Tyre Rotation,2022-04-14,129249,Honda Authorized Workshop Lahore,425.0,943.0,1368.0,PKR,Completed,139249,2022-07-17,Tech-20,Warranty covered – no cost to fleet
MN00500,VH00090,FL003,Brake Pad Replace,2026-05-24,83508,Al-Hamd Auto Workshop,4249.0,4092.0,8341.0,PKR,Scheduled,108508,2027-03-19,Tech-11,Replaced as per schedule
MN00501,VH00060,FL003,Transmission Service,2022-07-10,87798,National Auto Parts & Repair,3211.0,3232.0,6443.0,PKR,Completed,117798,2023-03-26,Tech-13,
MN00502,VH00112,FL001,Brake Pad Replace,2022-11-16,144445,CarPro Workshop F-10,5616.0,4074.0,9690.0,PKR,Completed,169445,2023-09-23,Tech-4,
MN00503,VH00043,FL001,Tyre Replacement,2022-04-03,212121,National Auto Parts & Repair,5603.0,11115.0,16718.0,PKR,Scheduled,252121,2022-07-22,Tech-10,Urgent – advised immediate action
MN00504,VH00097,FL002,Battery Replace,2026-04-12,126359,Pak Euro Motors,5749.0,6768.0,12517.0,PKR,Completed,176359,2027-02-08,Tech-14,Replaced as per schedule
MN00505,VH00009,FL002,Brake Pad Replace,2024-09-09,90957,Fast Lube Islamabad,4219.0,4433.0,8652.0,PKR,Completed,115957,2025-04-15,Tech-20,Minor wear observed
MN00506,VH00036,FL001,Accident Repair,2025-05-13,57993,Official Toyota Service Center Islamabad,40157.0,27983.0,68140.0,PKR,Completed,107993,2025-12-31,Tech-9,Replaced as per schedule
MN00507,VH00042,FL002,Brake Pad Replace,2025-02-11,220637,Al-Hamd Auto Workshop,3315.0,3125.0,6440.0,PKR,Completed,245637,2025-11-10,Tech-13,
MN00508,VH00064,FL001,Accident Repair,2026-03-22,163270,CarPro Workshop F-10,47344.0,47281.0,94625.0,PKR,Completed,213270,2026-07-25,Tech-9,Urgent – advised immediate action
MN00509,VH00094,FL002,Tyre Rotation,2022-01-12,119052,Workshop In-House (Fleet Mechanic),422.0,611.0,1033.0,PKR,Completed,129052,2022-10-21,Tech-17,Minor wear observed
MN00510,VH00071,FL002,Accident Repair,2025-02-03,165078,Fast Lube Islamabad,17804.0,39690.0,57494.0,PKR,Completed,215078,2025-09-10,Tech-14,Warranty covered – no cost to fleet
MN00511,VH00002,FL002,Suspension Repair,2025-12-30,88387,Fast Lube Islamabad,5498.0,8583.0,14081.0,PKR,Completed,148387,2026-10-22,Tech-20,
MN00512,VH00015,FL002,AC Service,2026-01-10,230040,City Motors Rawalpindi,1500.0,1777.0,3277.0,PKR,Completed,245040,2026-05-10,Tech-19,Warranty covered – no cost to fleet
MN00513,VH00058,FL003,Brake Pad Replace,2023-07-12,146438,City Motors Rawalpindi,3461.0,2309.0,5770.0,PKR,Completed,171438,2024-05-02,Tech-2,Customer-reported issue resolved
MN00514,VH00106,FL001,Battery Replace,2022-01-26,55365,Workshop In-House (Fleet Mechanic),3266.0,7339.0,10605.0,PKR,In Progress,105365,2022-07-18,Tech-9,Customer-reported issue resolved
MN00515,VH00018,FL003,Accident Repair,2022-10-06,179623,Al-Hamd Auto Workshop,32159.0,68118.0,100277.0,PKR,Completed,229623,2023-06-19,Tech-15,Customer-reported issue resolved
MN00516,VH00019,FL001,Oil Change,2022-08-25,106442,National Auto Parts & Repair,1472.0,2630.0,4102.0,PKR,Completed,111442,2023-07-24,Tech-12,Urgent – advised immediate action
MN00517,VH00069,FL001,Oil Change,2023-09-03,37925,City Motors Rawalpindi,1422.0,2611.0,4033.0,PKR,Warranty Claim,42925,2024-02-17,Tech-5,Minor wear observed
MN00518,VH00007,FL001,Accident Repair,2022-07-31,116819,National Auto Parts & Repair,48336.0,39729.0,88065.0,PKR,Completed,166819,2023-03-03,Tech-5,
MN00519,VH00107,FL001,Tyre Replacement,2022-12-20,199744,Premier Auto Care Karachi,9752.0,12434.0,22186.0,PKR,Completed,239744,2023-08-08,Tech-5,Customer-reported issue resolved
MN00520,VH00106,FL001,Battery Replace,2026-06-30,92330,Fast Lube Islamabad,6195.0,7446.0,13641.0,PKR,In Progress,142330,2027-01-24,Tech-5,Minor wear observed
MN00521,VH00031,FL001,Accident Repair,2023-01-29,43766,Honda Authorized Workshop Lahore,47670.0,58271.0,105941.0,PKR,Completed,93766,2024-01-17,Tech-4,Urgent – advised immediate action
MN00522,VH00102,FL001,Suspension Repair,2022-08-15,125637,CarPro Workshop F-10,10881.0,7862.0,18743.0,PKR,Scheduled,185637,2022-11-27,Tech-18,Warranty covered – no cost to fleet
MN00523,VH00032,FL001,AC Service,2023-04-30,202049,CarPro Workshop F-10,2081.0,1467.0,3548.0,PKR,Completed,217049,2023-09-20,Tech-7,Minor wear observed
MN00524,VH00069,FL001,Engine Tune-Up,2024-12-24,91550,Pak Euro Motors,4487.0,4005.0,8492.0,PKR,Completed,111550,2025-06-04,Tech-6,Replaced as per schedule
MN00525,VH00117,FL001,Oil Change,2023-11-01,104178,National Auto Parts & Repair,1733.0,2410.0,4143.0,PKR,Completed,109178,2024-09-22,Tech-20,Customer-reported issue resolved
MN00526,VH00079,FL002,Oil Change,2023-05-04,146622,Al-Hamd Auto Workshop,1534.0,2099.0,3633.0,PKR,Warranty Claim,151622,2023-10-18,Tech-3,Replaced as per schedule
MN00527,VH00034,FL001,Engine Tune-Up,2024-08-22,79688,Honda Authorized Workshop Lahore,1671.0,3018.0,4689.0,PKR,Completed,99688,2025-04-10,Tech-6,
MN00528,VH00027,FL002,AC Service,2024-07-25,68555,National Auto Parts & Repair,1862.0,3656.0,5518.0,PKR,Completed,83555,2025-02-25,Tech-12,
MN00529,VH00105,FL003,Transmission Service,2025-08-08,64956,Honda Authorized Workshop Lahore,7315.0,5973.0,13288.0,PKR,In Progress,94956,2026-06-12,Tech-19,Minor wear observed
MN00530,VH00105,FL003,Transmission Service,2023-06-20,54057,Workshop In-House (Fleet Mechanic),6073.0,5725.0,11798.0,PKR,In Progress,84057,2023-12-07,Tech-6,Minor wear observed
MN00531,VH00021,FL003,Periodic Inspection,2024-12-19,229026,CarPro Workshop F-10,1047.0,903.0,1950.0,PKR,Completed,234026,2025-04-05,Tech-11,Warranty covered – no cost to fleet
MN00532,VH00108,FL001,Tyre Replacement,2024-02-16,161791,City Motors Rawalpindi,11511.0,11602.0,23113.0,PKR,Completed,201791,2024-06-15,Tech-5,Minor wear observed
MN00533,VH00045,FL001,Brake Pad Replace,2025-08-03,203389,Bilal Tyre & Battery,4772.0,3918.0,8690.0,PKR,Completed,228389,2025-11-03,Tech-10,Urgent – advised immediate action
MN00534,VH00014,FL004,Periodic Inspection,2025-12-06,80368,Fast Lube Islamabad,766.0,1294.0,2060.0,PKR,Completed,85368,2026-09-19,Tech-8,
MN00535,VH00097,FL002,Body Repair / Dent,2022-07-23,115169,Premier Auto Care Karachi,10811.0,16539.0,27350.0,PKR,Completed,165169,2023-02-02,Tech-14,Minor wear observed
MN00536,VH00008,FL004,AC Service,2022-11-03,173410,Al-Hamd Auto Workshop,2570.0,2602.0,5172.0,PKR,Completed,188410,2023-05-14,Tech-16,Customer-reported issue resolved
MN00537,VH00115,FL001,Tyre Replacement,2025-04-05,177134,CarPro Workshop F-10,8551.0,8763.0,17314.0,PKR,In Progress,217134,2025-10-03,Tech-11,Urgent – advised immediate action
MN00538,VH00106,FL001,Battery Replace,2022-06-25,52670,Official Toyota Service Center Islamabad,4450.0,4110.0,8560.0,PKR,Completed,102670,2023-02-15,Tech-19,Minor wear observed
MN00539,VH00059,FL002,Body Repair / Dent,2022-12-17,122537,Bilal Tyre & Battery,15604.0,14235.0,29839.0,PKR,Completed,172537,2023-10-06,Tech-19,Customer-reported issue resolved
MN00540,VH00002,FL002,Tyre Rotation,2025-09-08,101219,Official Toyota Service Center Islamabad,370.0,601.0,971.0,PKR,Completed,111219,2025-12-09,Tech-11,Customer-reported issue resolved
MN00541,VH00029,FL004,Oil Change,2022-02-05,178016,Workshop In-House (Fleet Mechanic),1482.0,1940.0,3422.0,PKR,Scheduled,183016,2022-05-11,Tech-3,Urgent – advised immediate action
MN00542,VH00031,FL001,Tyre Rotation,2025-06-27,84325,National Auto Parts & Repair,248.0,541.0,789.0,PKR,Completed,94325,2026-05-02,Tech-16,Replaced as per schedule
MN00543,VH00105,FL003,Oil Change,2025-05-07,108041,Pak Euro Motors,1008.0,1752.0,2760.0,PKR,Completed,113041,2025-12-06,Tech-11,Replaced as per schedule
MN00544,VH00050,FL002,Body Repair / Dent,2024-08-09,219984,Workshop In-House (Fleet Mechanic),16097.0,17850.0,33947.0,PKR,Completed,269984,2025-01-16,Tech-16,
MN00545,VH00048,FL003,Glass Replace,2022-09-17,33494,National Auto Parts & Repair,10719.0,10046.0,20765.0,PKR,Completed,83494,2023-04-03,Tech-13,Replaced as per schedule
MN00546,VH00084,FL001,Battery Replace,2022-06-17,176685,National Auto Parts & Repair,5219.0,8913.0,14132.0,PKR,Completed,226685,2023-04-01,Tech-4,Urgent – advised immediate action
MN00547,VH00041,FL001,Accident Repair,2024-11-05,142991,CarPro Workshop F-10,38223.0,41954.0,80177.0,PKR,Completed,192991,2025-06-15,Tech-15,Customer-reported issue resolved
MN00548,VH00071,FL002,AC Service,2024-10-14,151567,Pak Euro Motors,2671.0,2174.0,4845.0,PKR,Completed,166567,2025-07-01,Tech-8,Minor wear observed
MN00549,VH00108,FL001,Engine Tune-Up,2022-05-27,177245,Bilal Tyre & Battery,2598.0,3094.0,5692.0,PKR,Completed,197245,2023-04-18,Tech-2,Customer-reported issue resolved
MN00550,VH00071,FL002,AC Service,2022-08-28,159468,Workshop In-House (Fleet Mechanic),2199.0,2007.0,4206.0,PKR,Completed,174468,2023-01-03,Tech-12,Minor wear observed
MN00551,VH00079,FL002,Suspension Repair,2022-12-09,118231,City Motors Rawalpindi,7919.0,14226.0,22145.0,PKR,Completed,178231,2023-05-08,Tech-7,
MN00552,VH00043,FL001,Glass Replace,2023-02-23,196986,Al-Hamd Auto Workshop,16430.0,12098.0,28528.0,PKR,Completed,246986,2023-05-28,Tech-9,
MN00553,VH00073,FL001,Periodic Inspection,2026-04-26,160232,National Auto Parts & Repair,769.0,869.0,1638.0,PKR,Completed,165232,2027-01-08,Tech-6,Customer-reported issue resolved
MN00554,VH00034,FL001,Brake Pad Replace,2023-09-05,104929,Honda Authorized Workshop Lahore,3526.0,2360.0,5886.0,PKR,Scheduled,129929,2024-06-07,Tech-8,Minor wear observed
MN00555,VH00023,FL001,Engine Tune-Up,2025-06-25,107076,City Motors Rawalpindi,2435.0,3088.0,5523.0,PKR,Completed,127076,2025-11-20,Tech-10,Urgent – advised immediate action
MN00556,VH00013,FL003,Brake Pad Replace,2026-02-09,229350,Official Toyota Service Center Islamabad,4444.0,5851.0,10295.0,PKR,Completed,254350,2026-10-27,Tech-8,Warranty covered – no cost to fleet
MN00557,VH00090,FL003,Accident Repair,2026-06-19,48856,National Auto Parts & Repair,40944.0,77825.0,118769.0,PKR,Completed,98856,2027-06-13,Tech-12,Customer-reported issue resolved
MN00558,VH00106,FL001,Tyre Rotation,2026-02-18,79022,Premier Auto Care Karachi,623.0,524.0,1147.0,PKR,Completed,89022,2026-09-15,Tech-6,Customer-reported issue resolved
MN00559,VH00066,FL002,Tyre Replacement,2025-05-16,143019,Pak Euro Motors,4895.0,10065.0,14960.0,PKR,In Progress,183019,2025-12-14,Tech-1,Replaced as per schedule
MN00560,VH00102,FL001,Glass Replace,2026-05-23,102151,City Motors Rawalpindi,15202.0,13232.0,28434.0,PKR,Completed,152151,2026-12-13,Tech-5,Urgent – advised immediate action
MN00561,VH00050,FL002,Engine Tune-Up,2022-06-15,242335,Workshop In-House (Fleet Mechanic),1983.0,4047.0,6030.0,PKR,Completed,262335,2023-04-18,Tech-2,Replaced as per schedule
MN00562,VH00038,FL003,Suspension Repair,2022-01-25,115155,CarPro Workshop F-10,4446.0,7283.0,11729.0,PKR,Scheduled,175155,2023-01-20,Tech-7,Customer-reported issue resolved
MN00563,VH00041,FL001,Glass Replace,2026-04-29,156195,Official Toyota Service Center Islamabad,8721.0,19350.0,28071.0,PKR,Completed,206195,2027-04-10,Tech-2,Minor wear observed
MN00564,VH00009,FL002,Battery Replace,2025-07-09,94233,Bilal Tyre & Battery,8332.0,9138.0,17470.0,PKR,Completed,144233,2026-07-04,Tech-3,Replaced as per schedule
MN00565,VH00082,FL001,Engine Tune-Up,2022-02-20,114629,CarPro Workshop F-10,3611.0,2641.0,6252.0,PKR,Completed,134629,2022-06-27,Tech-18,Minor wear observed
MN00566,VH00080,FL002,Suspension Repair,2025-12-19,176806,City Motors Rawalpindi,4410.0,6323.0,10733.0,PKR,Completed,236806,2026-05-17,Tech-14,
MN00567,VH00075,FL003,AC Service,2024-05-19,80983,City Motors Rawalpindi,1173.0,2321.0,3494.0,PKR,Completed,95983,2024-11-29,Tech-5,Customer-reported issue resolved
MN00568,VH00082,FL001,Oil Change,2025-05-08,155530,Official Toyota Service Center Islamabad,2038.0,1530.0,3568.0,PKR,Completed,160530,2025-08-14,Tech-16,Minor wear observed
MN00569,VH00042,FL002,AC Service,2025-04-22,221071,Pak Euro Motors,1829.0,2247.0,4076.0,PKR,Scheduled,236071,2026-04-15,Tech-11,
MN00570,VH00036,FL001,Battery Replace,2022-08-13,38048,Al-Hamd Auto Workshop,4454.0,9634.0,14088.0,PKR,Completed,88048,2022-12-18,Tech-14,Minor wear observed
MN00571,VH00008,FL004,Glass Replace,2023-04-25,181627,Pak Euro Motors,16680.0,11220.0,27900.0,PKR,Completed,231627,2024-02-24,Tech-15,Urgent – advised immediate action
MN00572,VH00057,FL003,Battery Replace,2023-07-16,166759,National Auto Parts & Repair,5689.0,10182.0,15871.0,PKR,Completed,216759,2024-06-07,Tech-18,Urgent – advised immediate action
MN00573,VH00109,FL003,Oil Change,2023-01-13,194257,Workshop In-House (Fleet Mechanic),1068.0,2069.0,3137.0,PKR,Completed,199257,2023-07-26,Tech-3,
MN00574,VH00032,FL001,Transmission Service,2023-11-08,179522,Pak Euro Motors,5316.0,5301.0,10617.0,PKR,Completed,209522,2024-05-11,Tech-17,Minor wear observed
MN00575,VH00110,FL002,AC Service,2025-08-05,148895,Honda Authorized Workshop Lahore,2957.0,2105.0,5062.0,PKR,Completed,163895,2026-04-16,Tech-19,Replaced as per schedule
MN00576,VH00058,FL003,Body Repair / Dent,2025-01-18,164107,Workshop In-House (Fleet Mechanic),14909.0,11315.0,26224.0,PKR,Completed,214107,2025-07-08,Tech-7,Warranty covered – no cost to fleet
MN00577,VH00057,FL003,Glass Replace,2026-06-11,102710,Fast Lube Islamabad,9387.0,9931.0,19318.0,PKR,Completed,152710,2027-03-07,Tech-10,Replaced as per schedule
MN00578,VH00044,FL002,Engine Tune-Up,2025-06-01,178963,Official Toyota Service Center Islamabad,2996.0,4760.0,7756.0,PKR,In Progress,198963,2026-02-22,Tech-16,Urgent – advised immediate action
MN00579,VH00038,FL003,Brake Pad Replace,2024-03-03,150601,Fast Lube Islamabad,3494.0,3877.0,7371.0,PKR,Completed,175601,2024-11-30,Tech-10,Customer-reported issue resolved
MN00580,VH00109,FL003,AC Service,2024-05-31,126422,Al-Hamd Auto Workshop,1984.0,1344.0,3328.0,PKR,Completed,141422,2025-04-15,Tech-5,
MN00581,VH00018,FL003,Glass Replace,2026-05-25,136780,National Auto Parts & Repair,7143.0,14418.0,21561.0,PKR,Completed,186780,2027-01-09,Tech-18,Urgent – advised immediate action
MN00582,VH00119,FL003,Oil Change,2026-01-23,82428,Fast Lube Islamabad,1740.0,2870.0,4610.0,PKR,Completed,87428,2026-11-24,Tech-13,Urgent – advised immediate action
MN00583,VH00023,FL001,Transmission Service,2022-06-15,56912,Bilal Tyre & Battery,2395.0,5137.0,7532.0,PKR,Completed,86912,2023-02-15,Tech-5,
MN00584,VH00093,FL002,AC Service,2023-12-01,94521,Workshop In-House (Fleet Mechanic),1215.0,2307.0,3522.0,PKR,Completed,109521,2024-09-09,Tech-17,
MN00585,VH00112,FL001,Accident Repair,2023-03-15,125253,Official Toyota Service Center Islamabad,27524.0,51734.0,79258.0,PKR,Completed,175253,2023-06-28,Tech-10,Minor wear observed
MN00586,VH00029,FL004,Oil Change,2026-06-08,177505,Workshop In-House (Fleet Mechanic),1512.0,1875.0,3387.0,PKR,Completed,182505,2027-04-06,Tech-20,Customer-reported issue resolved
