line_id,invoice_id,charge_type,description,qty,unit_price,amount_pkr
LI0034091,INV016773,Surcharge,Extra KM,1.0,500.0,500.0
LI0034092,INV016774,Base Rental Fare,City Ride – 0.76 day(s),0.76,171586.84210526315,130406.0
LI0034093,INV016775,Base Rental Fare,Intercity – 1.53 day(s),1.53,18456.2091503268,28238.0
LI0034094,INV016776,Base Rental Fare,Tourism / Northern Areas – 5.43 day(s),5.43,8391.160220994476,45564.0
LI0034095,INV016777,Base Rental Fare,City Ride – 0.84 day(s),0.84,95801.19047619047,80473.0
LI0034096,INV016778,Base Rental Fare,Corporate – 4.01 day(s),4.01,45476.30922693267,182360.0
LI0034097,INV016778,Surcharge,Night Surcharge,1.0,18236.0,18236.0
LI0034098,INV016778,Surcharge,Night Surcharge,1.0,4000.0,4000.0
LI0034099,INV016779,Base Rental Fare,Airport Transfer – 0.33 day(s),0.33,296263.63636363635,97767.0
LI0034100,INV016779,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034101,INV016779,Surcharge,Night Surcharge,1.0,9777.0,9777.0
LI0034102,INV016779,Surcharge,Airport Pickup/Drop,1.0,2500.0,2500.0
LI0034103,INV016779,Surcharge,Outstation Surcharge,1.0,4000.0,4000.0
LI0034104,INV016780,Base Rental Fare,Corporate – 5.12 day(s),5.12,79752.734375,408334.0
LI0034105,INV016780,Surcharge,Extra Hours,1.0,2000.0,2000.0
LI0034106,INV016781,Base Rental Fare,City Ride – 0.68 day(s),0.68,15158.823529411764,10308.0
LI0034107,INV016781,Discount,Promotional / Loyalty Discount,1.0,-2353.0,-2353.0
LI0034108,INV016782,Base Rental Fare,City Ride – 0.67 day(s),0.67,4514.925373134328,3025.0
LI0034109,INV016782,Surcharge,Night Surcharge,1.0,302.0,302.0
LI0034110,INV016782,Surcharge,Outstation Surcharge,1.0,500.0,500.0
LI0034111,INV016782,Surcharge,Extra Hours,1.0,2500.0,2500.0
LI0034112,INV016783,Base Rental Fare,Airport Transfer – 0.26 day(s),0.26,67242.30769230769,17483.0
LI0034113,INV016783,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034114,INV016784,Base Rental Fare,City Ride – 0.67 day(s),0.67,144365.67164179104,96725.0
LI0034115,INV016784,Surcharge,Night Surcharge,1.0,9672.0,9672.0
LI0034116,INV016784,Surcharge,Night Surcharge,1.0,5000.0,5000.0
LI0034117,INV016785,Base Rental Fare,City Ride – 0.49 day(s),0.49,34977.551020408166,17139.0
LI0034118,INV016785,Surcharge,Waiting Charges,1.0,3000.0,3000.0
LI0034119,INV016786,Base Rental Fare,Corporate – 1.52 day(s),1.52,58441.44736842105,88831.0
LI0034120,INV016786,Surcharge,Fuel Surcharge,1.0,2500.0,2500.0
LI0034121,INV016786,Surcharge,Waiting Charges,1.0,4000.0,4000.0
LI0034122,INV016786,Discount,Promotional / Loyalty Discount,1.0,-17725.0,-17725.0
LI0034123,INV016787,Base Rental Fare,Airport Transfer – 0.15 day(s),0.15,15820.0,2373.0
LI0034124,INV016787,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034125,INV016787,Surcharge,Extra Hours,1.0,500.0,500.0
LI0034126,INV016788,Base Rental Fare,Airport Transfer – 0.26 day(s),0.26,30223.076923076922,7858.0
LI0034127,INV016788,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034128,INV016789,Base Rental Fare,Tourism / Northern Areas – 8.79 day(s),8.79,18900.56882821388,166136.0
LI0034129,INV016789,Surcharge,Night Surcharge,1.0,16614.0,16614.0
LI0034130,INV016789,Surcharge,Fuel Surcharge,1.0,1500.0,1500.0
LI0034131,INV016790,Base Rental Fare,Airport Transfer – 0.28 day(s),0.28,15567.857142857141,4359.0
LI0034132,INV016790,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034133,INV016790,Surcharge,Fuel Surcharge,1.0,1500.0,1500.0
LI0034134,INV016791,Base Rental Fare,Airport Transfer – 0.47 day(s),0.47,17329.787234042553,8145.0
LI0034135,INV016791,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034136,INV016792,Base Rental Fare,Intercity – 1.86 day(s),1.86,23025.268817204298,42827.0
LI0034137,INV016793,Base Rental Fare,Intercity – 1.04 day(s),1.04,52284.61538461538,54376.0
LI0034138,INV016794,Base Rental Fare,Airport Transfer – 0.32 day(s),0.32,11540.625,3693.0
LI0034139,INV016794,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034140,INV016795,Base Rental Fare,Corporate – 5.28 day(s),5.28,9035.795454545454,47709.0
LI0034141,INV016796,Base Rental Fare,Wedding – 1.76 day(s),1.76,6763.068181818182,11903.0
LI0034142,INV016797,Base Rental Fare,Airport Transfer – 0.11 day(s),0.11,8818.181818181818,970.0
LI0034143,INV016797,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034144,INV016797,Surcharge,Outstation Surcharge,1.0,1000.0,1000.0
LI0034145,INV016798,Base Rental Fare,Corporate – 3.56 day(s),3.56,12026.123595505618,42813.0
LI0034146,INV016799,Base Rental Fare,Monthly Contract – 30.06 day(s),30.06,24149.30139720559,725928.0
LI0034147,INV016800,Base Rental Fare,Airport Transfer – 0.26 day(s),0.26,32573.076923076922,8469.0
LI0034148,INV016800,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034149,INV016801,Base Rental Fare,Airport Transfer – 0.24 day(s),0.24,67783.33333333334,16268.0
LI0034150,INV016801,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034151,INV016801,Surcharge,Extra Hours,1.0,4000.0,4000.0
LI0034152,INV016802,Base Rental Fare,Corporate – 4.81 day(s),4.81,11082.952182952184,53309.0
LI0034153,INV016802,Surcharge,Toll Charges,1.0,500.0,500.0
LI0034154,INV016803,Base Rental Fare,Intercity – 1.92 day(s),1.92,19929.6875,38265.0
LI0034155,INV016803,Surcharge,Night Surcharge,1.0,1000.0,1000.0
LI0034156,INV016804,Base Rental Fare,Event – 0.64 day(s),0.64,1164.0625,745.0
LI0034157,INV016804,Discount,Promotional / Loyalty Discount,1.0,-145.0,-145.0
LI0034158,INV016805,Base Rental Fare,Airport Transfer – 0.34 day(s),0.34,3361.7647058823527,1143.0
LI0034159,INV016805,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034160,INV016805,Surcharge,Fuel Surcharge,1.0,500.0,500.0
LI0034161,INV016806,Base Rental Fare,Intercity – 1.01 day(s),1.01,59267.32673267327,59860.0
LI0034162,INV016806,Surcharge,Night Surcharge,1.0,5986.0,5986.0
LI0034163,INV016807,Base Rental Fare,Airport Transfer – 0.42 day(s),0.42,46709.52380952381,19618.0
LI0034164,INV016807,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034165,INV016808,Base Rental Fare,Airport Transfer – 0.49 day(s),0.49,29822.448979591838,14613.0
LI0034166,INV016808,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034167,INV016809,Base Rental Fare,City Ride – 0.68 day(s),0.68,40489.70588235294,27533.0
LI0034168,INV016809,Surcharge,Extra KM,1.0,2500.0,2500.0
LI0034169,INV016810,Base Rental Fare,Monthly Contract – 34.71 day(s),34.71,20466.983578219533,710409.0
LI0034170,INV016810,Surcharge,Night Surcharge,1.0,71041.0,71041.0
LI0034171,INV016810,Surcharge,Fuel Surcharge,1.0,2500.0,2500.0
LI0034172,INV016811,Base Rental Fare,Wedding – 2.38 day(s),2.38,31455.88235294118,74865.0
LI0034173,INV016811,Surcharge,Airport Pickup/Drop,1.0,5000.0,5000.0
LI0034174,INV016812,Base Rental Fare,Corporate – 4.89 day(s),4.89,6465.439672801636,31616.0
LI0034175,INV016812,Surcharge,Night Surcharge,1.0,3162.0,3162.0
LI0034176,INV016812,Discount,Promotional / Loyalty Discount,1.0,-4281.0,-4281.0
LI0034177,INV016813,Base Rental Fare,Corporate – 4.13 day(s),4.13,24579.41888619855,101513.0
LI0034178,INV016814,Base Rental Fare,Wedding – 1.1 day(s),1.1,9089.090909090908,9998.0
LI0034179,INV016814,Surcharge,Night Surcharge,1.0,1000.0,1000.0
LI0034180,INV016815,Base Rental Fare,Corporate – 1.35 day(s),1.35,41277.777777777774,55725.0
LI0034181,INV016816,Base Rental Fare,Airport Transfer – 0.38 day(s),0.38,33973.68421052631,12910.0
LI0034182,INV016816,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034183,INV016816,Surcharge,Outstation Surcharge,1.0,1000.0,1000.0
LI0034184,INV016817,Base Rental Fare,Monthly Contract – 33.65 day(s),33.65,48622.02080237742,1636131.0
LI0034185,INV016818,Base Rental Fare,City Ride – 0.63 day(s),0.63,103455.55555555556,65177.0
LI0034186,INV016818,Surcharge,Toll Charges,1.0,5000.0,5000.0
LI0034187,INV016819,Base Rental Fare,Corporate – 5.66 day(s),5.66,5633.922261484099,31888.0
LI0034188,INV016820,Base Rental Fare,Corporate – 6.19 day(s),6.19,1642.81098546042,10169.0
LI0034189,INV016820,Surcharge,Extra KM,1.0,2500.0,2500.0
LI0034190,INV016821,Base Rental Fare,Tourism / Northern Areas – 6.9 day(s),6.9,44246.52173913043,305301.0
LI0034191,INV016821,Surcharge,Waiting Charges,1.0,1500.0,1500.0
LI0034192,INV016821,Discount,Promotional / Loyalty Discount,1.0,-22290.0,-22290.0
LI0034193,INV016822,Base Rental Fare,Wedding – 1.52 day(s),1.52,84948.68421052632,129122.0
LI0034194,INV016822,Surcharge,Waiting Charges,1.0,2500.0,2500.0
LI0034195,INV016822,Discount,Promotional / Loyalty Discount,1.0,-8953.0,-8953.0
LI0034196,INV016823,Base Rental Fare,Airport Transfer – 0.26 day(s),0.26,27269.23076923077,7090.0
LI0034197,INV016823,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034198,INV016823,Surcharge,Extra KM,1.0,4000.0,4000.0
LI0034199,INV016824,Base Rental Fare,Tourism / Northern Areas – 3.67 day(s),3.67,12613.623978201635,46292.0
LI0034200,INV016825,Base Rental Fare,City Ride – 0.66 day(s),0.66,22071.21212121212,14567.0
LI0034201,INV016825,Surcharge,Night Surcharge,1.0,1457.0,1457.0
LI0034202,INV016825,Surcharge,Outstation Surcharge,1.0,2500.0,2500.0
LI0034203,INV016826,Base Rental Fare,Intercity – 1.19 day(s),1.19,8846.218487394959,10527.0
LI0034204,INV016827,Base Rental Fare,Airport Transfer – 0.26 day(s),0.26,27796.153846153844,7227.0
LI0034205,INV016827,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034206,INV016827,Surcharge,Night Surcharge,1.0,723.0,723.0
LI0034207,INV016827,Surcharge,Waiting Charges,1.0,2000.0,2000.0
LI0034208,INV016828,Base Rental Fare,Wedding – 2.44 day(s),2.44,8150.819672131148,19888.0
LI0034209,INV016828,Discount,Promotional / Loyalty Discount,1.0,-3558.0,-3558.0
LI0034210,INV016829,Base Rental Fare,Corporate – 1.7 day(s),1.7,143826.4705882353,244505.0
LI0034211,INV016829,Discount,Promotional / Loyalty Discount,1.0,-59067.0,-59067.0
LI0034212,INV016830,Base Rental Fare,Corporate – 2.2 day(s),2.2,4362.727272727272,9598.0
LI0034213,INV016831,Base Rental Fare,City Ride – 0.68 day(s),0.68,12189.70588235294,8289.0
LI0034214,INV016832,Base Rental Fare,Airport Transfer – 0.43 day(s),0.43,20869.767441860466,8974.0
LI0034215,INV016832,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034216,INV016832,Discount,Promotional / Loyalty Discount,1.0,-994.0,-994.0
LI0034217,INV016833,Base Rental Fare,City Ride – 0.45 day(s),0.45,33031.11111111111,14864.0
LI0034218,INV016833,Surcharge,Night Surcharge,1.0,1486.0,1486.0
LI0034219,INV016834,Base Rental Fare,City Ride – 0.61 day(s),0.61,6585.245901639344,4017.0
LI0034220,INV016834,Surcharge,Night Surcharge,1.0,402.0,402.0
LI0034221,INV016834,Surcharge,Fuel Surcharge,1.0,1500.0,1500.0
LI0034222,INV016835,Base Rental Fare,City Ride – 0.94 day(s),0.94,5843.6170212765965,5493.0
LI0034223,INV016836,Base Rental Fare,City Ride – 0.49 day(s),0.49,45367.34693877551,22230.0
LI0034224,INV016836,Surcharge,Peak Season Premium,1.0,2500.0,2500.0
LI0034225,INV016836,Surcharge,Security Deposit,1.0,1000.0,1000.0
LI0034226,INV016837,Base Rental Fare,Monthly Contract – 32.27 day(s),32.27,8813.882863340563,284424.0
LI0034227,INV016837,Surcharge,Extra Hours,1.0,1500.0,1500.0
LI0034228,INV016838,Base Rental Fare,Intercity – 2.86 day(s),2.86,16839.16083916084,48160.0
LI0034229,INV016838,Surcharge,Night Surcharge,1.0,1000.0,1000.0
LI0034230,INV016839,Base Rental Fare,Tourism / Northern Areas – 8.79 day(s),8.79,15961.205915813425,140299.0
LI0034231,INV016840,Base Rental Fare,City Ride – 0.84 day(s),0.84,58146.42857142857,48843.0
LI0034232,INV016841,Base Rental Fare,Intercity – 2.58 day(s),2.58,8638.372093023256,22287.0
LI0034233,INV016842,Base Rental Fare,City Ride – 0.98 day(s),0.98,12350.0,12103.0
LI0034234,INV016843,Base Rental Fare,Monthly Contract – 30.18 day(s),30.18,13967.992047713718,421554.0
LI0034235,INV016844,Base Rental Fare,Airport Transfer – 0.48 day(s),0.48,21654.166666666668,10394.0
LI0034236,INV016844,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034237,INV016844,Surcharge,Waiting Charges,1.0,2000.0,2000.0
LI0034238,INV016845,Base Rental Fare,Intercity – 2.6 day(s),2.6,18505.76923076923,48115.0
LI0034239,INV016845,Surcharge,Night Surcharge,1.0,4812.0,4812.0
LI0034240,INV016846,Base Rental Fare,Tourism / Northern Areas – 9.8 day(s),9.8,11087.551020408162,108658.0
LI0034241,INV016846,Surcharge,Night Surcharge,1.0,10866.0,10866.0
LI0034242,INV016846,Surcharge,Fuel Surcharge,1.0,500.0,500.0
LI0034243,INV016846,Discount,Promotional / Loyalty Discount,1.0,-5899.0,-5899.0
LI0034244,INV016847,Base Rental Fare,City Ride – 0.97 day(s),0.97,4532.98969072165,4397.0
LI0034245,INV016847,Surcharge,Extra Hours,1.0,500.0,500.0
LI0034246,INV016848,Base Rental Fare,Tourism / Northern Areas – 3.89 day(s),3.89,48040.1028277635,186876.0
LI0034247,INV016849,Base Rental Fare,Wedding – 2.29 day(s),2.29,18251.09170305677,41795.0
LI0034248,INV016849,Surcharge,Night Surcharge,1.0,4180.0,4180.0
LI0034249,INV016849,Surcharge,Airport Pickup/Drop,1.0,3000.0,3000.0
LI0034250,INV016850,Base Rental Fare,Corporate – 4.75 day(s),4.75,44702.10526315789,212335.0
LI0034251,INV016851,Base Rental Fare,Monthly Contract – 33.56 day(s),33.56,95979.88676996424,3221085.0
LI0034252,INV016851,Surcharge,Outstation Surcharge,1.0,1500.0,1500.0
LI0034253,INV016851,Surcharge,Peak Season Premium,1.0,5000.0,5000.0
LI0034254,INV016852,Base Rental Fare,Tourism / Northern Areas – 5.32 day(s),5.32,5434.398496240601,28911.0
LI0034255,INV016853,Base Rental Fare,Corporate – 1.17 day(s),1.17,44175.21367521368,51685.0
LI0034256,INV016854,Base Rental Fare,Airport Transfer – 0.34 day(s),0.34,291.17647058823525,99.0
LI0034257,INV016854,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034258,INV016854,Surcharge,Night Surcharge,1.0,10.0,10.0
LI0034259,INV016855,Base Rental Fare,Intercity – 1.55 day(s),1.55,37621.290322580644,58313.0
LI0034260,INV016855,Surcharge,Outstation Surcharge,1.0,4000.0,4000.0
LI0034261,INV016856,Base Rental Fare,Intercity – 2.11 day(s),2.11,68018.95734597156,143520.0
LI0034262,INV016856,Surcharge,Night Surcharge,1.0,14352.0,14352.0
LI0034263,INV016856,Surcharge,Fuel Surcharge,1.0,2500.0,2500.0
LI0034264,INV016857,Base Rental Fare,Intercity – 2.03 day(s),2.03,7612.315270935961,15453.0
LI0034265,INV016857,Surcharge,Waiting Charges,1.0,1500.0,1500.0
LI0034266,INV016858,Base Rental Fare,City Ride – 1.0 day(s),1.0,115106.0,115106.0
LI0034267,INV016859,Base Rental Fare,Corporate – 4.2 day(s),4.2,8177.857142857142,34347.0
LI0034268,INV016859,Surcharge,Waiting Charges,1.0,2000.0,2000.0
LI0034269,INV016859,Surcharge,Peak Season Premium,1.0,4000.0,4000.0
LI0034270,INV016860,Base Rental Fare,Airport Transfer – 0.1 day(s),0.1,802460.0,80246.0
LI0034271,INV016860,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034272,INV016860,Surcharge,Night Surcharge,1.0,8025.0,8025.0
LI0034273,INV016860,Surcharge,Outstation Surcharge,1.0,4000.0,4000.0
LI0034274,INV016861,Base Rental Fare,Intercity – 2.63 day(s),2.63,38566.53992395438,101430.0
LI0034275,INV016861,Surcharge,Outstation Surcharge,1.0,500.0,500.0
LI0034276,INV016862,Base Rental Fare,City Ride – 0.55 day(s),0.55,86278.18181818181,47453.0
LI0034277,INV016862,Surcharge,Night Surcharge,1.0,1000.0,1000.0
LI0034278,INV016863,Base Rental Fare,Airport Transfer – 0.26 day(s),0.26,3730.7692307692305,970.0
LI0034279,INV016863,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034280,INV016863,Discount,Promotional / Loyalty Discount,1.0,-127.0,-127.0
LI0034281,INV016864,Base Rental Fare,City Ride – 0.6 day(s),0.6,4695.0,2817.0
LI0034282,INV016865,Base Rental Fare,Corporate – 6.47 day(s),6.47,15519.165378670788,100409.0
LI0034283,INV016865,Surcharge,Night Surcharge,1.0,10041.0,10041.0
LI0034284,INV016866,Base Rental Fare,Corporate – 1.57 day(s),1.57,17798.089171974523,27943.0
LI0034285,INV016866,Surcharge,Waiting Charges,1.0,3000.0,3000.0
LI0034286,INV016867,Base Rental Fare,Wedding – 1.52 day(s),1.52,37815.78947368421,57480.0
LI0034287,INV016867,Surcharge,Outstation Surcharge,1.0,4000.0,4000.0
LI0034288,INV016867,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034289,INV016868,Base Rental Fare,Airport Transfer – 0.41 day(s),0.41,55421.9512195122,22723.0
LI0034290,INV016868,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034291,INV016868,Surcharge,Night Surcharge,1.0,2272.0,2272.0
LI0034292,INV016869,Base Rental Fare,City Ride – 0.74 day(s),0.74,256.7567567567568,190.0
LI0034293,INV016869,Surcharge,Extra KM,1.0,500.0,500.0
LI0034294,INV016869,Surcharge,Peak Season Premium,1.0,1500.0,1500.0
LI0034295,INV016870,Base Rental Fare,City Ride – 0.92 day(s),0.92,17122.82608695652,15753.0
LI0034296,INV016870,Surcharge,Peak Season Premium,1.0,4000.0,4000.0
LI0034297,INV016870,Discount,Promotional / Loyalty Discount,1.0,-3491.0,-3491.0
LI0034298,INV016871,Base Rental Fare,Intercity – 1.64 day(s),1.64,23537.19512195122,38601.0
LI0034299,INV016872,Base Rental Fare,Corporate – 3.32 day(s),3.32,17058.43373493976,56634.0
LI0034300,INV016872,Surcharge,Night Surcharge,1.0,5663.0,5663.0
LI0034301,INV016872,Surcharge,Extra KM,1.0,2500.0,2500.0
LI0034302,INV016873,Base Rental Fare,City Ride – 0.89 day(s),0.89,968.5393258426966,862.0
LI0034303,INV016873,Surcharge,Airport Pickup/Drop,1.0,500.0,500.0
LI0034304,INV016874,Base Rental Fare,Intercity – 2.08 day(s),2.08,10359.615384615385,21548.0
LI0034305,INV016875,Base Rental Fare,Wedding – 1.26 day(s),1.26,20090.47619047619,25314.0
LI0034306,INV016875,Surcharge,Airport Pickup/Drop,1.0,2500.0,2500.0
LI0034307,INV016876,Base Rental Fare,City Ride – 0.76 day(s),0.76,97984.21052631579,74468.0
LI0034308,INV016876,Discount,Promotional / Loyalty Discount,1.0,-12080.0,-12080.0
LI0034309,INV016877,Base Rental Fare,Corporate – 5.79 day(s),5.79,20289.291882556132,117475.0
LI0034310,INV016877,Surcharge,Night Surcharge,1.0,11748.0,11748.0
LI0034311,INV016877,Surcharge,Security Deposit,1.0,4000.0,4000.0
LI0034312,INV016878,Base Rental Fare,Wedding – 1.16 day(s),1.16,5786.206896551725,6712.0
LI0034313,INV016879,Base Rental Fare,City Ride – 0.99 day(s),0.99,35781.818181818184,35424.0
LI0034314,INV016879,Surcharge,Waiting Charges,1.0,4000.0,4000.0
LI0034315,INV016879,Surcharge,Toll Charges,1.0,5000.0,5000.0
LI0034316,INV016879,Discount,Promotional / Loyalty Discount,1.0,-5491.0,-5491.0
LI0034317,INV016880,Base Rental Fare,City Ride – 0.88 day(s),0.88,192127.27272727274,169072.0
LI0034318,INV016880,Surcharge,Peak Season Premium,1.0,1000.0,1000.0
LI0034319,INV016880,Discount,Promotional / Loyalty Discount,1.0,-29848.0,-29848.0
LI0034320,INV016881,Base Rental Fare,Intercity – 1.16 day(s),1.16,12824.137931034484,14876.0
LI0034321,INV016882,Base Rental Fare,Corporate – 5.25 day(s),5.25,27076.380952380954,142151.0
LI0034322,INV016882,Surcharge,Airport Pickup/Drop,1.0,5000.0,5000.0
LI0034323,INV016882,Surcharge,Extra KM,1.0,1500.0,1500.0
LI0034324,INV016883,Base Rental Fare,Event – 1.25 day(s),1.25,6429.6,8037.0
LI0034325,INV016883,Surcharge,Night Surcharge,1.0,804.0,804.0
LI0034326,INV016884,Base Rental Fare,City Ride – 0.8 day(s),0.8,13981.25,11185.0
LI0034327,INV016884,Surcharge,Waiting Charges,1.0,1000.0,1000.0
LI0034328,INV016885,Base Rental Fare,Airport Transfer – 0.15 day(s),0.15,58700.0,8805.0
LI0034329,INV016885,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034330,INV016886,Base Rental Fare,City Ride – 0.55 day(s),0.55,7456.363636363636,4101.0
LI0034331,INV016886,Surcharge,Toll Charges,1.0,5000.0,5000.0
LI0034332,INV016887,Base Rental Fare,Intercity – 1.47 day(s),1.47,55224.489795918365,81180.0
LI0034333,INV016888,Base Rental Fare,Tourism / Northern Areas – 9.29 day(s),9.29,10184.284176533909,94612.0
LI0034334,INV016889,Base Rental Fare,City Ride – 0.77 day(s),0.77,58.44155844155844,45.0
LI0034335,INV016889,Surcharge,Toll Charges,1.0,3000.0,3000.0
LI0034336,INV016889,Discount,Promotional / Loyalty Discount,1.0,-7.0,-7.0
LI0034337,INV016890,Base Rental Fare,City Ride – 0.45 day(s),0.45,20795.555555555555,9358.0
LI0034338,INV016890,Discount,Promotional / Loyalty Discount,1.0,-1748.0,-1748.0
LI0034339,INV016891,Base Rental Fare,Corporate – 4.45 day(s),4.45,638.4269662921348,2841.0
LI0034340,INV016891,Surcharge,Night Surcharge,1.0,284.0,284.0
LI0034341,INV016891,Discount,Promotional / Loyalty Discount,1.0,-315.0,-315.0
LI0034342,INV016892,Base Rental Fare,Monthly Contract – 31.18 day(s),31.18,7354.041051956382,229299.0
LI0034343,INV016893,Base Rental Fare,City Ride – 0.35 day(s),0.35,53180.0,18613.0
LI0034344,INV016893,Surcharge,Night Surcharge,1.0,1861.0,1861.0
LI0034345,INV016894,Base Rental Fare,Airport Transfer – 0.23 day(s),0.23,5439.130434782608,1251.0
LI0034346,INV016894,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0034347,INV016894,Surcharge,Airport Pickup/Drop,1.0,2000.0,2000.0
LI0034348,INV016894,Surcharge,Extra Hours,1.0,1500.0,1500.0
LI0034349,INV016895,Base Rental Fare,Intercity – 2.37 day(s),2.37,13870.886075949367,32874.0
LI0034350,INV016896,Base Rental Fare,Intercity – 1.63 day(s),1.63,13214.110429447854,21539.0
LI0034351,INV016897,Base Rental Fare,Wedding – 2.8 day(s),2.8,6510.357142857143,18229.0
LI0034352,INV016897,Surcharge,Toll Charges,1.0,2000.0,2000.0
LI0034353,INV016898,Base Rental Fare,Corporate – 4.64 day(s),4.64,24537.93103448276,113856.0
LI0034354,INV016899,Base Rental Fare,Wedding – 2.13 day(s),2.13,6651.643192488264,14168.0
LI0034355,INV016900,Base Rental Fare,Event – 0.6 day(s),0.6,6560.0,3936.0
LI0034356,INV016901,Base Rental Fare,Intercity – 1.04 day(s),1.04,20188.46153846154,20996.0
LI0034357,INV016902,Base Rental Fare,Airport Transfer – 0.27 day(s),0.27,16340.740740740739,4412.0
LI0034358,INV016902,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034359,INV016903,Base Rental Fare,Corporate – 4.59 day(s),4.59,12609.368191721132,57877.0
LI0034360,INV016904,Base Rental Fare,City Ride – 0.39 day(s),0.39,16751.28205128205,6533.0
LI0034361,INV016904,Surcharge,Extra KM,1.0,2000.0,2000.0
LI0034362,INV016905,Base Rental Fare,Tourism / Northern Areas – 4.44 day(s),4.44,14990.765765765764,66559.0
LI0034363,INV016905,Surcharge,Waiting Charges,1.0,3000.0,3000.0
LI0034364,INV016906,Base Rental Fare,Airport Transfer – 0.33 day(s),0.33,130490.90909090909,43062.0
LI0034365,INV016906,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034366,INV016906,Surcharge,Outstation Surcharge,1.0,1000.0,1000.0
LI0034367,INV016906,Surcharge,Toll Charges,1.0,1500.0,1500.0
LI0034368,INV016906,Discount,Promotional / Loyalty Discount,1.0,-4684.0,-4684.0
LI0034369,INV016907,Base Rental Fare,Intercity – 2.67 day(s),2.67,22909.36329588015,61168.0
LI0034370,INV016908,Base Rental Fare,City Ride – 0.74 day(s),0.74,4874.324324324324,3607.0
LI0034371,INV016909,Base Rental Fare,Corporate – 6.57 day(s),6.57,6391.628614916286,41993.0
LI0034372,INV016910,Base Rental Fare,Wedding – 1.88 day(s),1.88,47419.68085106383,89149.0
LI0034373,INV016910,Surcharge,Security Deposit,1.0,1000.0,1000.0
LI0034374,INV016911,Base Rental Fare,City Ride – 0.49 day(s),0.49,4879.591836734694,2391.0
LI0034375,INV016912,Base Rental Fare,Corporate – 3.57 day(s),3.57,13037.81512605042,46545.0
LI0034376,INV016913,Base Rental Fare,Airport Transfer – 0.38 day(s),0.38,15952.631578947368,6062.0
LI0034377,INV016913,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034378,INV016913,Surcharge,Night Surcharge,1.0,606.0,606.0
LI0034379,INV016914,Base Rental Fare,Intercity – 2.73 day(s),2.73,32132.967032967033,87723.0
LI0034380,INV016914,Surcharge,Security Deposit,1.0,1500.0,1500.0
LI0034381,INV016914,Discount,Promotional / Loyalty Discount,1.0,-17381.0,-17381.0
LI0034382,INV016915,Base Rental Fare,Event – 1.7 day(s),1.7,38075.29411764706,64728.0
LI0034383,INV016915,Surcharge,Waiting Charges,1.0,4000.0,4000.0
LI0034384,INV016916,Base Rental Fare,Airport Transfer – 0.37 day(s),0.37,93545.94594594595,34612.0
LI0034385,INV016916,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0034386,INV016916,Surcharge,Extra Hours,1.0,1000.0,1000.0
LI0034387,INV016917,Base Rental Fare,Airport Transfer – 0.45 day(s),0.45,1860.0,837.0
LI0034388,INV016917,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0034389,INV016917,Surcharge,Peak Season Premium,1.0,5000.0,5000.0
LI0034390,INV016918,Base Rental Fare,Intercity – 2.45 day(s),2.45,18682.85714285714,45773.0
LI0034391,INV016918,Surcharge,Peak Season Premium,1.0,4000.0,4000.0
LI0034392,INV016919,Base Rental Fare,Airport Transfer – 0.5 day(s),0.5,9522.0,4761.0
LI0034393,INV016919,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
