telem_id,trip_id,driver_id,vehicle_id,trip_date,distance_km,duration_hours,avg_speed_kmh,max_speed_kmh,harsh_brake_events,harsh_accel_events,idle_time_minutes,speeding_km,safety_score,accident_occurred,customer_rating,complaint_filed
TL014941,TR014941,DR0018,VH00042,2022-05-12,51.8,16.08,3.5,102,0,0,49,2.8,96.7,False,3.8,False
TL014942,TR014942,DR0015,VH00037,2024-11-15,936.4,11.76,86.9,141,15,16,166,178.7,0.0,False,4.4,False
TL014943,TR014943,DR0003,VH00043,2022-01-14,39.8,12.96,3.4,114,2,2,376,9.1,73.5,False,3.8,False
TL014946,TR014946,DR0041,VH00074,2026-03-01,72.5,9.6,8.2,156,0,0,79,7.5,93.8,False,3.7,False
TL014949,TR014949,DR0041,VH00048,2024-07-24,1247.8,50.4,27.0,156,14,9,187,48.8,46.0,False,3.3,False
TL014950,TR014950,DR0024,VH00073,2024-05-19,71.4,158.88,0.5,111,0,0,1233,3.1,37.4,False,4.0,False
TL014952,TR014952,DR0043,VH00094,2023-07-19,11.9,3.36,3.9,140,0,0,11,0.9,99.2,False,3.7,False
TL014953,TR014953,DR0060,VH00022,2022-05-20,340.0,25.44,14.6,107,2,4,96,31.7,78.7,False,4.8,False
TL014954,TR014954,DR0003,VH00034,2026-06-21,364.6,71.76,5.5,141,22,21,826,215.9,0.0,False,4.6,False
TL014956,TR014956,DR0038,VH00104,2024-05-18,70.8,48.72,1.6,91,1,1,329,6.0,79.2,False,3.9,False
TL014957,TR014957,DR0025,VH00013,2023-08-18,40.7,42.96,1.0,138,0,0,551,3.6,71.4,False,4.0,False
TL014959,TR014959,DR0035,VH00106,2022-06-24,178.4,58.8,3.3,89,8,7,1308,32.1,6.0,False,3.4,False
TL014964,TR014964,DR0033,VH00034,2024-01-22,61.1,4.08,16.3,142,1,1,31,13.0,92.0,False,4.6,False
TL014965,TR014965,DR0040,VH00031,2026-01-18,395.6,6.48,66.6,89,6,7,101,56.9,61.9,False,3.8,False
TL014971,TR014971,DR0035,VH00073,2024-01-19,306.0,121.68,2.7,127,8,8,1225,107.6,0.0,False,4.7,False
TL014972,TR014972,DR0018,VH00061,2023-03-08,257.2,30.0,9.4,122,2,3,207,21.6,77.2,False,5.0,False
TL014974,TR014974,DR0029,VH00008,2022-11-10,1478.8,55.2,29.2,163,23,29,386,327.1,0.0,False,4.7,False
TL014975,TR014975,DR0016,VH00005,2023-10-22,382.9,68.64,6.1,131,4,3,565,33.0,52.9,False,3.7,True
TL014979,TR014979,DR0048,VH00038,2022-12-19,323.1,32.16,11.0,174,1,1,81,6.8,91.4,False,2.4,False
TL014981,TR014981,DR0040,VH00089,2023-10-25,498.6,19.2,28.3,126,9,9,249,88.6,38.5,False,3.9,False
TL014982,TR014982,DR0010,VH00046,2026-04-03,498.6,686.64,0.8,120,3,5,5132,28.8,0.0,False,4.4,False
TL014983,TR014983,DR0035,VH00062,2022-08-24,1279.2,18.48,75.5,108,42,39,425,315.5,0.0,False,4.7,False
TL014985,TR014985,DR0059,VH00059,2024-08-13,1189.3,7.92,163.8,149,29,21,125,189.7,0.0,False,4.4,False
TL014987,TR014987,DR0020,VH00115,2023-04-01,392.8,5.76,74.4,152,9,9,71,51.0,58.7,False,4.1,False
TL014989,TR014989,DR0058,VH00118,2024-10-25,67.3,48.72,1.5,98,1,1,482,9.7,70.5,False,3.4,False
TL014990,TR014990,DR0004,VH00116,2025-06-27,386.7,67.92,6.2,113,7,6,1083,70.1,8.3,False,4.6,False
TL014991,TR014991,DR0018,VH00084,2024-08-11,60.8,10.56,6.3,133,0,0,75,4.8,94.8,False,3.2,False
TL014993,TR014993,DR0012,VH00114,2022-04-24,20.8,678.72,0.0,126,0,0,14339,3.8,0.0,False,4.8,False
TL014994,TR014994,DR0040,VH00088,2025-04-17,61.2,23.28,2.9,161,1,1,276,10.2,80.6,False,4.9,False
TL014996,TR014996,DR0028,VH00064,2026-01-21,175.2,5.28,36.2,134,1,1,16,16.3,91.8,False,4.5,False
TL015002,TR015002,DR0012,VH00073,2024-08-27,14.9,75.12,0.2,172,0,0,1591,2.4,19.7,False,3.7,False
TL015003,TR015003,DR0052,VH00080,2025-09-18,48.4,10.08,5.2,114,0,0,18,1.3,98.7,False,4.1,False
TL015005,TR015005,DR0023,VH00059,2023-09-17,58.5,21.6,3.0,106,0,0,118,3.5,93.0,False,4.2,False
TL015009,TR015009,DR0018,VH00110,2024-09-24,119.7,132.48,1.0,91,0,1,825,4.5,56.4,False,4.5,False
TL015011,TR015011,DR0028,VH00047,2022-05-07,273.7,14.4,20.7,124,2,2,115,28.1,80.8,False,5.0,False
TL015014,TR015014,DR0038,VH00095,2024-02-12,79.4,45.6,1.9,91,1,1,425,9.1,73.5,False,3.9,False
TL015019,TR015019,DR0008,VH00112,2023-04-03,16.7,18.96,1.0,163,0,0,199,1.8,89.5,False,3.7,False
TL015023,TR015023,DR0015,VH00073,2024-12-03,1534.7,51.36,32.6,113,23,33,666,135.3,0.0,False,4.6,False
TL015032,TR015032,DR0052,VH00104,2025-03-25,65.1,5.28,13.5,122,0,0,13,1.4,98.9,False,4.6,False
TL015033,TR015033,DR0052,VH00057,2024-02-10,75.4,26.4,3.1,90,0,0,84,1.7,95.3,False,4.5,False
TL015039,TR015039,DR0007,VH00107,2023-12-23,768.9,43.2,19.4,80,47,36,1232,195.3,0.0,False,4.0,False
TL015040,TR015040,DR0033,VH00007,2024-05-04,543.0,24.48,24.2,98,11,7,195,110.8,33.5,False,4.7,False
TL015044,TR015044,DR0002,VH00043,2024-05-11,404.3,26.88,16.4,143,20,13,426,137.8,0.0,False,3.7,False
TL015045,TR015045,DR0053,VH00112,2025-06-18,306.0,112.56,3.0,142,3,3,496,16.6,62.7,False,3.0,False
TL015046,TR015046,DR0054,VH00092,2025-11-14,58.8,96.48,0.7,97,0,0,637,3.7,67.0,False,4.0,False
TL015047,TR015047,DR0058,VH00046,2024-05-22,75.7,54.48,1.5,126,1,1,751,7.7,57.6,False,4.4,True
TL015048,TR015048,DR0043,VH00099,2023-06-07,543.0,49.92,11.9,173,5,3,294,32.4,65.1,False,3.4,False
TL015050,TR015050,DR0024,VH00074,2023-09-19,13.0,6.48,2.2,149,0,0,32,0.9,98.1,False,3.7,False
TL015051,TR015051,DR0027,VH00094,2025-10-01,79.3,36.48,2.4,118,0,0,162,5.4,90.3,False,4.7,False
TL015052,TR015052,DR0026,VH00010,2022-12-13,543.0,15.84,37.4,105,19,14,205,161.4,0.0,False,3.4,False
TL015053,TR015053,DR0007,VH00010,2024-06-10,123.0,10.56,12.7,112,7,7,281,47.0,54.4,False,4.5,False
TL015054,TR015054,DR0043,VH00119,2024-04-17,1221.7,12.72,104.8,180,15,10,106,119.8,26.3,False,4.0,False
TL015055,TR015055,DR0028,VH00037,2022-11-19,19.2,11.76,1.8,121,0,0,42,1.8,97.4,False,4.3,False
TL015056,TR015056,DR0013,VH00064,2022-05-24,48.1,21.12,2.5,150,0,0,131,3.1,92.5,False,3.4,False
TL015057,TR015057,DR0033,VH00087,2026-05-03,43.3,147.36,0.3,117,0,0,969,9.2,48.8,False,5.0,False
TL015058,TR015058,DR0053,VH00092,2026-05-02,71.2,48.0,1.6,159,0,0,338,6.1,81.3,False,3.8,False
TL015062,TR015062,DR0016,VH00065,2024-03-01,383.1,79.92,5.2,111,3,2,299,17.9,73.2,False,5.0,False
TL015065,TR015065,DR0052,VH00104,2025-08-09,13.0,7.92,1.8,116,0,0,15,0.2,99.2,False,4.1,False
TL015070,TR015070,DR0052,VH00039,2026-02-08,10.8,18.24,0.6,92,0,0,40,0.4,97.9,False,3.9,False
TL015072,TR015072,DR0052,VH00017,2023-09-15,1534.7,51.36,32.6,142,6,4,81,35.0,72.5,False,4.2,False
TL015073,TR015073,DR0047,VH00074,2025-05-28,1359.9,5.28,281.0,110,32,27,77,113.1,0.0,False,4.0,False
TL015076,TR015076,DR0032,VH00052,2022-12-14,11.6,70.32,0.2,174,0,0,404,1.0,79.5,False,2.9,False
TL015077,TR015077,DR0008,VH00111,2026-05-06,768.9,30.0,28.0,145,11,17,454,140.1,1.8,False,4.8,False
TL015078,TR015078,DR0032,VH00031,2025-08-07,163.8,18.72,9.5,116,1,1,156,16.8,84.7,False,3.7,False
TL015079,TR015079,DR0043,VH00010,2023-01-25,38.7,17.52,2.4,106,0,0,68,3.7,95.5,False,4.7,False
TL015080,TR015080,DR0056,VH00111,2025-06-14,29.7,16.8,1.9,148,0,0,60,1.6,96.5,False,4.3,False
TL015083,TR015083,DR0017,VH00057,2026-02-25,43.6,26.16,1.8,148,0,0,270,8.2,84.0,False,4.3,False
TL015088,TR015088,DR0037,VH00078,2022-08-06,22.6,32.88,0.7,132,0,0,244,3.6,86.7,False,3.9,False
TL015094,TR015094,DR0035,VH00091,2024-04-13,364.6,6.48,61.4,135,17,12,100,135.5,16.9,False,4.8,False
TL015095,TR015095,DR0003,VH00065,2024-01-06,75.0,18.24,4.5,118,5,3,455,39.8,54.8,False,3.4,False
TL015097,TR015097,DR0018,VH00058,2022-09-06,1486.9,3.12,519.9,159,15,15,17,81.9,37.1,False,4.5,False
TL015100,TR015100,DR0054,VH00110,2025-10-08,16.2,11.28,1.6,126,0,0,45,0.9,97.5,False,3.7,False
TL015102,TR015102,DR0035,VH00084,2024-05-01,385.0,10.8,38.9,128,14,10,190,74.2,37.2,False,4.0,False
TL015103,TR015103,DR0021,VH00022,2024-11-28,42.4,21.36,2.2,95,0,0,220,7.5,86.8,False,4.4,False
TL015107,TR015107,DR0004,VH00115,2022-03-07,1397.9,44.88,34.0,111,35,21,662,236.9,0.0,False,4.7,False
TL015108,TR015108,DR0010,VH00051,2024-12-06,61.9,53.04,1.3,119,0,0,253,5.3,85.8,False,4.1,False
TL015109,TR015109,DR0004,VH00036,2025-03-01,15.3,33.36,0.5,166,0,0,337,3.2,82.2,False,4.2,False
TL015111,TR015111,DR0055,VH00092,2023-10-20,1398.1,88.56,17.2,175,27,26,1035,295.7,0.0,False,3.7,False
TL015112,TR015112,DR0003,VH00057,2024-11-21,372.6,2.4,169.4,148,20,24,75,195.8,0.0,False,4.6,False
TL015113,TR015113,DR0058,VH00047,2026-04-02,69.4,782.64,0.1,165,0,1,8849,13.4,0.0,False,4.1,False
TL015117,TR015117,DR0027,VH00107,2022-02-08,14.7,60.48,0.3,143,0,0,458,0.6,76.9,False,5.0,False
TL015118,TR015118,DR0060,VH00056,2023-09-24,128.5,6.0,23.4,91,1,1,49,6.4,93.1,False,4.4,False
TL015119,TR015119,DR0036,VH00056,2024-01-03,66.5,21.84,3.3,179,1,1,163,13.8,85.2,False,3.9,False
TL015120,TR015120,DR0025,VH00091,2023-05-08,21.8,115.2,0.2,144,0,0,927,2.6,52.9,False,4.3,False
TL015121,TR015121,DR0041,VH00031,2025-08-08,40.2,70.56,0.6,151,0,0,392,4.0,79.2,False,4.3,False
TL015122,TR015122,DR0021,VH00117,2026-02-11,15.5,21.36,0.8,93,0,0,183,3.0,89.9,False,5.0,False
TL015123,TR015123,DR0028,VH00040,2024-12-17,64.5,144.48,0.5,125,0,0,881,6.0,54.1,False,3.9,False
TL015125,TR015125,DR0024,VH00087,2022-11-10,45.2,32.4,1.5,130,0,0,261,3.6,85.9,False,3.6,False
TL015128,TR015128,DR0012,VH00022,2023-07-28,43.7,19.44,2.5,159,1,1,177,7.6,86.4,False,3.9,False
TL015134,TR015134,DR0018,VH00032,2024-08-19,20.0,2.64,8.3,97,0,0,12,1.3,99.0,False,2.9,False
TL015135,TR015135,DR0060,VH00034,2022-12-15,364.6,8.88,44.8,97,3,3,29,37.0,80.0,False,4.1,False
TL015137,TR015137,DR0015,VH00110,2023-08-16,396.7,13.44,32.2,89,7,6,179,75.7,51.8,False,5.0,True
TL015140,TR015140,DR0003,VH00056,2023-06-14,1206.9,6.24,211.0,83,83,87,112,468.4,0.0,False,4.9,False
TL015145,TR015145,DR0004,VH00031,2024-08-18,39.4,120.96,0.4,144,0,0,853,7.3,55.2,False,5.0,False
TL015154,TR015154,DR0032,VH00039,2025-12-22,20.7,12.48,1.8,171,0,0,50,0.9,97.2,False,3.9,False
TL015155,TR015155,DR0020,VH00052,2025-06-02,364.6,46.32,8.6,83,7,8,445,51.4,43.8,False,4.4,False
TL015158,TR015158,DR0025,VH00084,2023-12-17,15.4,23.76,0.7,160,0,0,250,1.3,87.1,False,5.0,False
TL015162,TR015162,DR0016,VH00095,2026-01-13,370.9,52.8,7.7,144,3,4,391,19.2,66.2,False,4.6,True
TL015164,TR015164,DR0024,VH00104,2024-08-27,18.8,39.84,0.5,115,0,0,323,1.9,83.3,False,3.4,False
TL015165,TR015165,DR0043,VH00102,2022-09-27,170.1,46.08,4.0,81,1,1,351,11.0,76.7,False,4.0,False
TL015166,TR015166,DR0028,VH00015,2022-04-14,37.3,96.96,0.4,109,0,0,295,3.3,84.3,False,4.2,False
TL015167,TR015167,DR0033,VH00028,2024-08-11,63.6,21.84,3.2,143,1,1,218,14.1,82.4,False,5.0,False
TL015171,TR015171,DR0026,VH00118,2023-02-01,53.5,165.6,0.4,176,2,1,2409,12.1,0.0,False,3.3,False
TL015172,TR015172,DR0016,VH00008,2024-04-21,1231.7,50.16,26.8,110,10,9,412,113.6,21.3,False,5.0,False
TL015175,TR015175,DR0055,VH00032,2023-09-26,38.5,178.32,0.2,147,0,0,1299,6.6,33.1,False,4.1,False
TL015177,TR015177,DR0037,VH00092,2026-01-07,960.3,48.96,21.4,81,14,13,791,111.2,0.0,False,4.9,False
TL015179,TR015179,DR0048,VH00063,2024-06-13,378.4,2.88,143.3,157,1,1,11,9.7,94.0,False,4.1,False
TL015180,TR015180,DR0060,VH00078,2023-05-23,15.4,5.28,3.2,121,0,0,33,1.4,97.9,False,3.4,False
TL015181,TR015181,DR0048,VH00048,2023-09-01,306.0,24.0,13.9,104,1,1,55,9.5,91.9,False,4.5,False
TL015182,TR015182,DR0010,VH00116,2024-06-16,14.1,23.04,0.7,129,0,0,141,1.1,92.6,False,3.9,False
TL015186,TR015186,DR0060,VH00026,2025-05-21,366.2,8.4,47.6,92,4,3,74,14.7,82.9,False,4.9,False
TL015189,TR015189,DR0017,VH00112,2023-07-28,70.1,6.72,11.4,101,1,1,49,13.7,90.9,False,4.4,False
TL015192,TR015192,DR0031,VH00021,2026-04-01,34.8,8.4,4.5,94,0,0,68,4.7,95.2,False,4.0,False
TL015193,TR015193,DR0032,VH00080,2024-05-08,71.8,177.36,0.4,105,0,0,1367,4.5,30.3,False,4.3,False
TL015199,TR015199,DR0038,VH00078,2022-09-17,1192.8,17.52,74.3,161,20,22,120,227.5,0.0,False,4.6,False
TL015201,TR015201,DR0047,VH00119,2023-07-14,1368.1,6.24,239.2,167,29,26,44,134.5,0.0,False,5.0,False
TL015202,TR015202,DR0037,VH00059,2026-01-19,384.1,10.08,41.6,132,7,9,71,51.3,61.6,False,3.7,False
TL015204,TR015204,DR0028,VH00065,2023-04-27,21.1,8.16,2.8,140,0,0,37,1.6,97.7,False,3.6,False
TL015206,TR015206,DR0019,VH00061,2026-05-03,30.6,34.56,1.0,158,0,1,333,11.1,79.0,False,5.0,False
TL015210,TR015210,DR0053,VH00010,2024-12-14,306.0,223.2,1.5,113,2,3,1912,19.3,0.0,False,3.2,False
TL015214,TR015214,DR0034,VH00106,2023-11-20,1411.4,45.6,33.8,130,22,24,346,136.0,0.0,False,3.6,False
TL015218,TR015218,DR0017,VH00019,2023-04-28,379.1,2.4,172.3,119,6,9,24,56.0,64.0,False,4.1,False
TL015219,TR015219,DR0013,VH00081,2025-07-18,364.6,58.56,6.8,159,4,3,198,21.2,74.7,False,4.3,False
TL015220,TR015220,DR0044,VH00047,2025-01-04,129.5,48.96,2.9,90,1,3,641,23.4,56.4,False,3.9,False
TL015221,TR015221,DR0033,VH00047,2026-01-07,58.8,17.28,3.7,146,1,1,192,11.9,84.3,False,4.7,False
TL015224,TR015224,DR0013,VH00031,2023-06-15,41.3,208.56,0.2,153,0,0,1801,1.6,9.5,False,5.0,False
TL015229,TR015229,DR0009,VH00099,2026-04-23,1440.2,65.52,24.0,134,6,5,128,52.1,64.0,False,4.9,False
TL015234,TR015234,DR0055,VH00018,2025-01-04,1488.3,771.84,2.1,110,25,34,5872,122.1,0.0,False,4.2,False
TL015235,TR015235,DR0002,VH00117,2025-01-29,14.9,239.52,0.1,111,0,0,5027,3.3,0.0,False,4.7,False
TL015236,TR015236,DR0038,VH00053,2025-07-23,361.7,75.12,5.3,158,7,5,941,65.5,17.8,False,4.4,False
TL015237,TR015237,DR0058,VH00099,2025-10-25,1439.0,120.96,13.0,113,36,21,1730,259.9,0.0,False,3.9,False
TL015240,TR015240,DR0008,VH00016,2026-03-04,62.9,44.16,1.6,121,0,0,471,11.9,72.9,False,4.8,False
TL015246,TR015246,DR0060,VH00091,2026-06-23,376.0,2.64,155.4,88,3,4,14,28.8,82.2,False,4.1,False
TL015250,TR015250,DR0007,VH00004,2024-11-03,61.3,7.68,8.7,109,5,4,102,31.0,74.1,False,4.5,False
TL015252,TR015252,DR0003,VH00034,2026-03-09,76.8,711.12,0.1,145,5,3,11645,39.7,0.0,False,3.8,False
TL015256,TR015256,DR0043,VH00092,2022-12-16,14.4,56.64,0.3,135,0,0,466,1.4,76.3,False,4.0,False
TL015258,TR015258,DR0047,VH00054,2024-08-21,257.2,9.12,30.8,132,4,4,114,33.9,74.1,False,4.6,False
TL015261,TR015261,DR0029,VH00058,2023-05-02,12.7,61.2,0.2,82,0,0,519,1.7,73.5,False,4.6,False
TL015262,TR015262,DR0058,VH00031,2025-03-17,23.2,23.52,1.1,141,0,0,283,2.0,85.2,False,3.2,False
TL015263,TR015263,DR0002,VH00007,2024-05-10,34.0,60.48,0.6,148,1,0,1430,5.5,25.4,False,3.9,False
TL015265,TR015265,DR0057,VH00047,2022-01-27,361.2,5.28,74.6,136,1,1,19,14.9,92.1,False,4.8,False
TL015267,TR015267,DR0016,VH00026,2022-02-12,67.1,50.88,1.4,170,0,0,281,5.0,84.5,False,4.5,False
TL015268,TR015268,DR0018,VH00017,2023-12-09,1552.0,61.2,27.7,180,19,14,236,92.9,17.8,False,3.5,False
TL015270,TR015270,DR0018,VH00013,2026-01-22,42.3,182.64,0.3,101,0,0,1350,2.5,31.8,False,4.4,False
TL015272,TR015272,DR0018,VH00040,2023-07-14,34.7,33.6,1.1,105,0,0,122,2.0,93.3,False,3.4,False
TL015273,TR015273,DR0024,VH00048,2024-10-06,12.8,23.04,0.6,84,0,0,72,0.7,96.2,False,4.3,False
TL015276,TR015276,DR0060,VH00061,2024-08-11,543.0,85.44,6.9,92,3,3,454,30.3,60.7,False,5.0,False
TL015277,TR015277,DR0011,VH00110,2024-11-01,50.4,62.16,0.9,118,0,0,380,2.4,80.3,False,4.1,False
TL015279,TR015279,DR0053,VH00051,2026-01-24,1468.7,47.76,33.5,180,14,17,407,72.6,19.9,False,4.9,False
TL015280,TR015280,DR0023,VH00026,2024-11-13,32.1,216.0,0.2,135,0,0,1679,3.1,15.1,False,4.2,False
TL015283,TR015283,DR0021,VH00010,2025-07-17,27.4,691.68,0.0,155,0,0,11070,4.5,0.0,False,3.7,False
TL015290,TR015290,DR0010,VH00119,2025-04-02,48.8,20.64,2.6,146,0,0,162,2.1,91.3,False,4.4,False
TL015294,TR015294,DR0020,VH00046,2022-08-20,47.8,16.56,3.1,83,0,1,103,10.6,90.7,False,3.9,False
TL015296,TR015296,DR0028,VH00112,2023-09-20,69.8,68.64,1.1,165,0,0,326,3.0,82.8,False,3.9,False
TL015297,TR015297,DR0005,VH00084,2022-07-04,70.8,116.4,0.7,151,0,0,931,6.2,51.6,False,3.9,True
TL015302,TR015302,DR0051,VH00059,2025-05-27,62.1,84.24,0.8,98,1,0,899,8.9,50.9,False,4.7,False
TL015304,TR015304,DR0037,VH00114,2026-04-25,125.5,24.48,5.6,88,3,1,354,21.9,70.2,False,5.0,False
TL015305,TR015305,DR0017,VH00059,2026-03-20,79.9,112.56,0.8,146,1,1,826,9.5,53.3,False,3.8,True
TL015307,TR015307,DR0017,VH00074,2022-11-06,62.4,820.08,0.1,149,0,1,10415,10.3,0.0,False,3.7,False
TL015313,TR015313,DR0048,VH00080,2022-08-20,43.7,34.8,1.4,115,0,0,108,1.3,94.2,False,4.1,False
TL015317,TR015317,DR0020,VH00040,2024-02-23,60.9,114.48,0.6,170,1,0,753,13.7,56.7,False,3.7,False
TL015318,TR015318,DR0032,VH00032,2023-05-20,114.8,196.32,0.6,160,1,0,1617,9.5,14.8,False,3.7,False
TL015319,TR015319,DR0013,VH00073,2025-07-20,15.5,60.0,0.3,170,0,0,274,0.6,86.1,False,5.0,False
TL015326,TR015326,DR0013,VH00038,2023-07-12,70.2,76.56,1.0,112,0,0,359,4.1,80.8,False,3.9,False
TL015327,TR015327,DR0039,VH00025,2025-01-22,1275.1,64.8,21.5,138,33,31,380,124.9,0.0,False,4.2,False
TL015329,TR015329,DR0040,VH00044,2026-06-21,1231.7,38.64,34.8,130,17,29,298,101.7,0.1,False,4.3,False
TL015330,TR015330,DR0018,VH00024,2023-12-07,30.3,105.36,0.3,123,0,0,558,2.7,71.3,False,4.5,False
TL015334,TR015334,DR0011,VH00040,2022-08-15,65.6,17.04,4.2,123,0,0,77,3.6,95.1,False,4.4,False
TL015337,TR015337,DR0013,VH00089,2022-02-19,1387.1,24.96,60.6,170,12,14,164,97.9,30.4,False,5.0,False
TL015341,TR015341,DR0009,VH00021,2022-06-27,31.1,35.04,1.0,176,0,0,155,0.7,92.0,False,4.3,False
TL015343,TR015343,DR0019,VH00104,2023-12-09,323.1,4.32,81.6,87,10,14,59,98.6,38.5,False,4.0,False
TL015346,TR015346,DR0033,VH00084,2025-09-05,1468.7,8.88,180.4,88,36,31,67,301.4,0.0,False,4.7,False
TL015349,TR015349,DR0013,VH00036,2023-12-22,164.4,60.0,3.0,148,1,1,307,7.3,80.0,False,3.6,False
TL015353,TR015353,DR0002,VH00094,2024-01-22,257.2,11.76,23.9,169,7,6,127,78.3,53.7,False,5.0,False
TL015357,TR015357,DR0055,VH00106,2024-12-25,10.8,23.04,0.5,177,0,0,268,1.5,86.1,False,4.4,False
TL015358,TR015358,DR0003,VH00089,2025-03-25,60.6,18.96,3.5,180,4,4,408,18.7,64.0,False,3.7,False
TL015359,TR015359,DR0038,VH00094,2024-11-17,1231.7,37.92,35.4,141,21,23,605,167.4,0.0,False,3.3,False
TL015361,TR015361,DR0047,VH00102,2025-02-17,36.8,55.44,0.7,110,0,0,731,5.1,61.9,False,4.2,False
TL015362,TR015362,DR0035,VH00005,2024-08-14,1390.5,2.64,574.6,92,49,51,64,303.8,0.0,False,4.6,False
TL015364,TR015364,DR0051,VH00034,2024-10-01,61.2,12.96,5.2,116,1,1,88,5.7,91.4,False,3.6,False
TL015366,TR015366,DR0022,VH00087,2025-04-16,25.7,822.48,0.0,126,0,0,4849,3.4,0.0,False,4.0,False
TL015370,TR015370,DR0031,VH00053,2025-06-05,75.4,792.48,0.1,128,1,1,9430,16.2,0.0,False,3.6,False
TL015371,TR015371,DR0017,VH00036,2022-03-09,17.2,4.32,4.3,179,0,0,52,1.5,97.0,False,4.0,False
TL015374,TR015374,DR0041,VH00080,2022-09-11,76.0,127.44,0.7,100,0,0,891,5.9,53.7,False,3.6,False
TL015377,TR015377,DR0012,VH00099,2024-10-22,768.9,24.96,33.6,89,36,33,544,143.7,0.0,False,3.7,False
TL015379,TR015379,DR0016,VH00021,2024-04-18,21.9,12.72,1.9,102,0,0,57,1.7,96.6,False,4.3,False
TL015381,TR015381,DR0013,VH00088,2026-01-08,372.9,231.12,1.8,100,3,4,1544,34.4,4.0,False,3.3,False
TL015382,TR015382,DR0005,VH00008,2023-05-11,41.1,16.08,2.8,134,0,0,136,2.2,92.5,False,4.5,False
TL015383,TR015383,DR0023,VH00106,2025-10-03,54.7,15.36,3.9,85,0,0,110,4.8,93.1,False,3.8,False
TL015384,TR015384,DR0031,VH00022,2022-08-23,1182.8,18.24,70.7,149,18,30,230,149.1,0.0,False,4.4,False
TL015385,TR015385,DR0038,VH00044,2023-09-13,1391.4,2.88,527.0,110,31,34,29,172.0,0.0,False,4.0,False
TL015386,TR015386,DR0009,VH00078,2026-02-13,11.6,709.44,0.0,94,0,0,1600,0.3,19.9,False,4.3,False
TL015389,TR015389,DR0039,VH00016,2023-01-05,26.3,8.88,3.2,128,0,0,111,2.1,93.8,False,4.6,False
TL015390,TR015390,DR0059,VH00032,2024-05-03,15.6,66.72,0.3,102,0,0,949,3.4,51.5,False,4.2,False
TL015393,TR015393,DR0011,VH00081,2023-04-18,114.1,50.4,2.5,173,1,1,424,11.5,72.8,False,3.2,False
TL015396,TR015396,DR0028,VH00073,2026-01-02,1423.9,7.92,196.1,151,15,13,57,94.6,33.3,False,5.0,False
TL015400,TR015400,DR0020,VH00081,2023-11-21,257.2,52.56,5.3,178,4,5,790,43.0,36.6,False,4.2,False
TL015403,TR015403,DR0019,VH00025,2025-01-01,1552.2,67.2,25.2,121,79,47,690,353.3,0.0,False,4.2,False
TL015405,TR015405,DR0024,VH00112,2025-07-15,54.6,150.48,0.4,102,0,0,1046,3.2,46.7,False,4.9,False
TL015407,TR015407,DR0016,VH00040,2026-05-06,543.0,103.92,5.7,121,4,6,918,39.3,30.3,False,3.6,False
TL015409,TR015409,DR0041,VH00068,2022-11-12,363.0,49.68,8.0,137,4,3,382,14.6,67.5,False,4.8,False
TL015410,TR015410,DR0003,VH00115,2026-04-02,364.6,51.12,7.8,81,24,19,1489,207.6,0.0,False,4.6,False
TL015411,TR015411,DR0022,VH00004,2024-07-02,398.5,53.76,8.1,148,9,8,838,44.2,23.3,False,4.2,False
TL015413,TR015413,DR0032,VH00034,2025-03-08,393.9,6.48,66.3,134,4,3,22,14.1,85.7,False,4.7,False
TL015418,TR015418,DR0047,VH00042,2023-11-15,75.0,167.52,0.5,134,1,1,1017,10.5,43.5,False,3.7,False
TL015420,TR015420,DR0038,VH00068,2026-04-19,51.9,8.88,6.4,167,0,0,132,6.9,91.3,False,3.6,False
TL015422,TR015422,DR0011,VH00007,2022-03-06,34.6,6.48,5.8,166,0,0,32,1.3,98.0,False,4.2,False
TL015423,TR015423,DR0022,VH00073,2022-06-12,24.3,8.88,3.0,161,0,0,111,2.5,93.7,False,5.0,False
TL015427,TR015427,DR0049,VH00043,2025-12-11,386.7,41.04,10.3,171,4,4,176,14.5,76.9,False,4.4,False
TL015428,TR015428,DR0039,VH00059,2022-08-23,768.9,32.88,25.5,115,11,16,186,109.1,25.5,False,4.2,False
TL015429,TR015429,DR0003,VH00063,2026-04-16,15.2,34.08,0.5,108,1,0,385,3.3,78.3,False,4.9,False
TL015431,TR015431,DR0021,VH00025,2024-04-17,170.2,8.4,22.1,153,3,3,109,29.2,78.3,False,4.5,False
TL015432,TR015432,DR0023,VH00095,2022-10-01,72.1,37.68,2.1,163,0,0,305,5.5,83.1,False,4.5,False
TL015433,TR015433,DR0029,VH00023,2026-02-12,79.3,10.8,8.0,129,1,1,100,15.8,87.8,False,4.3,False
TL015437,TR015437,DR0024,VH00080,2024-09-25,31.1,50.4,0.7,131,0,0,445,3.2,76.8,False,3.8,False
TL015440,TR015440,DR0005,VH00008,2022-11-16,1262.3,213.6,6.4,131,14,11,1837,129.0,0.0,False,4.3,False
TL015441,TR015441,DR0003,VH00118,2025-03-02,1470.9,11.04,145.3,130,122,71,195,464.1,0.0,False,4.7,False
TL015442,TR015442,DR0040,VH00104,2024-11-25,73.5,46.08,1.7,136,1,1,505,12.1,68.6,False,5.0,False
TL015443,TR015443,DR0026,VH00095,2026-06-01,72.5,53.04,1.5,150,2,1,1163,12.9,34.0,False,3.6,False
