invoice_id,trip_id,customer_id,fleet_id,invoice_date,due_date,base_fare_pkr,total_surcharge_pkr,discount_pkr,driver_allowance_pkr,tax_pkr,total_amount_pkr,paid_amount_pkr,outstanding_pkr,payment_method,payment_status,advance_paid_pct
INV015940,TR016454,CU01467,FL001,2026-03-20,2026-03-27,11126.0,10000.0,0.0,1142.0,0.0,22268.0,22268.0,0.0,Bank Transfer,Paid,20
INV015941,TR016455,CU01884,FL003,2022-06-28,2022-07-05,25762.0,4000.0,0.0,1717.0,0.0,31479.0,31479.0,0.0,EasyPaisa,Paid,100
INV015942,TR016456,CU01146,FL002,2024-01-18,2024-01-25,39158.0,9916.0,0.0,2621.0,0.0,51695.0,51695.0,0.0,Bank Transfer,Paid,20
INV015943,TR016457,CU01243,FL001,2022-08-27,2022-09-03,4761.0,0.0,243.0,1137.0,0.0,5655.0,5655.0,0.0,EasyPaisa,Paid,20
INV015944,TR016458,CU00061,FL001,2024-06-04,2024-06-11,302001.0,30200.0,26253.0,629.0,0.0,306577.0,306577.0,0.0,JazzCash,Paid,50
INV015945,TR016459,CU01711,FL001,2025-04-29,2025-05-06,39933.0,5000.0,0.0,2688.0,0.0,47621.0,47621.0,0.0,JazzCash,Paid,20
INV015946,TR016461,CU00134,FL003,2023-03-19,2023-03-26,20233.0,0.0,0.0,1193.0,0.0,21426.0,14044.0,7382.0,Cash,Partial,50
INV015947,TR016462,CU00903,FL003,2024-02-27,2024-03-05,42644.0,3500.0,0.0,587.0,0.0,46731.0,46731.0,0.0,JazzCash,Paid,50
INV015948,TR016463,CU00707,FL002,2023-08-27,2023-09-03,111759.0,0.0,0.0,0.0,0.0,111759.0,111759.0,0.0,Bank Transfer,Paid,50
INV015949,TR016464,CU00854,FL001,2022-06-10,2022-06-17,5994.0,2500.0,429.0,1338.0,0.0,9403.0,9403.0,0.0,Cash,Paid,100
INV015950,TR016465,CU01425,FL004,2023-05-26,2023-06-02,10161.0,10500.0,0.0,2681.0,0.0,23342.0,13920.0,9422.0,JazzCash,Partial,50
INV015951,TR016466,CU00133,FL002,2023-03-20,2023-03-27,37989.0,0.0,0.0,1815.0,0.0,39804.0,16847.0,22957.0,Cash,Partial,0
INV015952,TR016467,CU00094,FL001,2023-03-28,2023-04-04,23724.0,2000.0,0.0,2335.0,0.0,28059.0,28059.0,0.0,Bank Transfer,Paid,20
INV015953,TR016468,CU01233,FL001,2025-12-26,2026-01-02,1784.0,3500.0,0.0,845.0,0.0,6129.0,6129.0,0.0,JazzCash,Paid,100
INV015954,TR016469,CU01737,FL001,2025-09-19,2025-09-26,6626.0,4000.0,0.0,1653.0,0.0,12279.0,12279.0,0.0,EasyPaisa,Paid,20
INV015955,TR016470,CU00299,FL004,2025-02-06,2025-02-13,14521.0,0.0,0.0,1722.0,0.0,16243.0,16243.0,0.0,Bank Transfer,Paid,50
INV015956,TR016471,CU00511,FL001,2022-07-08,2022-07-15,77349.0,0.0,0.0,0.0,0.0,77349.0,77349.0,0.0,JazzCash,Paid,20
INV015957,TR016472,CU00653,FL004,2025-08-27,2025-09-03,11646.0,0.0,0.0,2289.0,0.0,13935.0,13935.0,0.0,Cash,Paid,20
INV015958,TR016473,CU01630,FL002,2022-02-24,2022-03-03,89616.0,5000.0,0.0,0.0,0.0,94616.0,94616.0,0.0,EasyPaisa,Paid,100
INV015959,TR016474,CU00291,FL001,2023-01-13,2023-01-20,49565.0,0.0,0.0,2371.0,0.0,51936.0,51936.0,0.0,EasyPaisa,Paid,50
INV015960,TR016475,CU00611,FL003,2023-01-23,2023-01-30,426707.0,0.0,0.0,775.0,0.0,427482.0,427482.0,0.0,JazzCash,Paid,20
INV015961,TR016476,CU00286,FL002,2025-08-17,2025-08-24,24128.0,4500.0,0.0,1427.0,0.0,30055.0,30055.0,0.0,EasyPaisa,Paid,100
INV015962,TR016477,CU00185,FL001,2025-06-09,2025-06-16,14053.0,0.0,0.0,1902.0,0.0,15955.0,15955.0,0.0,Cash,Paid,0
INV015963,TR016478,CU01885,FL003,2025-06-26,2025-07-03,38540.0,1000.0,0.0,1923.0,0.0,41463.0,41463.0,0.0,Cash,Paid,50
INV015964,TR016479,CU01674,FL003,2022-05-28,2022-06-04,95504.0,0.0,0.0,2644.0,0.0,98148.0,98148.0,0.0,JazzCash,Paid,50
INV015965,TR016480,CU01981,FL004,2024-09-17,2024-09-24,14985.0,2998.0,0.0,0.0,0.0,17983.0,17983.0,0.0,JazzCash,Paid,100
INV015966,TR016481,CU01825,FL002,2025-12-09,2025-12-16,49754.0,2500.0,0.0,0.0,0.0,52254.0,52254.0,0.0,Cash,Paid,0
INV015967,TR016482,CU00753,FL002,2025-09-10,2025-09-17,11003.0,0.0,2140.0,0.0,0.0,8863.0,6193.0,2670.0,EasyPaisa,Partial,100
INV015968,TR016483,CU00303,FL003,2022-04-12,2022-04-19,247293.0,0.0,0.0,1335.0,0.0,248628.0,81593.0,167035.0,EasyPaisa,Partial,20
INV015969,TR016484,CU00153,FL002,2026-06-26,2026-07-03,107173.0,0.0,0.0,1167.0,0.0,108340.0,108340.0,0.0,Bank Transfer,Paid,50
INV015970,TR016486,CU00350,FL001,2026-06-01,2026-06-08,4080.0,0.0,0.0,502.0,0.0,4582.0,3607.0,975.0,Cash,Partial,20
INV015971,TR016487,CU00474,FL004,2024-08-12,2024-08-19,35476.0,0.0,0.0,1656.0,0.0,37132.0,37132.0,0.0,EasyPaisa,Paid,0
INV015972,TR016488,CU01587,FL003,2022-02-03,2022-02-10,57710.0,0.0,0.0,2048.0,0.0,59758.0,59758.0,0.0,JazzCash,Paid,0
INV015973,TR016489,CU01164,FL004,2025-09-17,2025-09-24,17825.0,1500.0,0.0,1893.0,0.0,21218.0,21218.0,0.0,JazzCash,Paid,0
INV015974,TR016490,CU01561,FL004,2022-01-25,2022-02-01,10888.0,0.0,2357.0,1754.0,0.0,10285.0,10285.0,0.0,JazzCash,Paid,100
INV015975,TR016491,CU00131,FL001,2022-05-03,2022-05-10,20987.0,500.0,0.0,2153.0,0.0,23640.0,17482.0,6158.0,JazzCash,Partial,50
INV015976,TR016492,CU00825,FL003,2026-06-08,2026-06-15,157878.0,15788.0,0.0,0.0,0.0,173666.0,173666.0,0.0,JazzCash,Paid,100
INV015977,TR016493,CU01474,FL003,2026-05-04,2026-05-11,15472.0,2047.0,0.0,850.0,0.0,18369.0,18369.0,0.0,Cash,Paid,100
INV015978,TR016494,CU01425,FL001,2026-02-19,2026-02-26,361662.0,0.0,0.0,1678.0,0.0,363340.0,363340.0,0.0,JazzCash,Paid,20
INV015979,TR016496,CU00871,FL002,2024-05-25,2024-06-01,358490.0,6500.0,0.0,1461.0,0.0,366451.0,366451.0,0.0,JazzCash,Paid,0
INV015980,TR016497,CU00395,FL001,2024-04-23,2024-04-30,76365.0,0.0,0.0,2254.0,0.0,78619.0,78619.0,0.0,Bank Transfer,Paid,20
INV015981,TR016498,CU00726,FL001,2023-06-12,2023-06-19,36136.0,0.0,0.0,1813.0,0.0,37949.0,37949.0,0.0,Bank Transfer,Paid,20
INV015982,TR016500,CU01068,FL001,2026-04-06,2026-04-13,164181.0,3000.0,0.0,911.0,0.0,168092.0,168092.0,0.0,EasyPaisa,Paid,20
INV015983,TR016501,CU01370,FL002,2022-07-23,2022-07-30,7633.0,3500.0,0.0,0.0,0.0,11133.0,11133.0,0.0,Cash,Paid,50
INV015984,TR016502,CU00427,FL003,2026-04-23,2026-04-30,13190.0,1000.0,1013.0,1457.0,0.0,14634.0,4656.0,9978.0,Cash,Partial,0
INV015985,TR016503,CU01746,FL001,2022-08-30,2022-09-06,25815.0,2500.0,0.0,2889.0,0.0,31204.0,31204.0,0.0,Cash,Paid,0
INV015986,TR016504,CU00967,FL001,2023-09-14,2023-09-21,5326.0,3500.0,383.0,1191.0,0.0,9634.0,9634.0,0.0,Cash,Paid,100
INV015987,TR016505,CU00539,FL001,2026-03-25,2026-04-01,21971.0,0.0,0.0,955.0,0.0,22926.0,22926.0,0.0,Bank Transfer,Paid,20
INV015988,TR016506,CU01141,FL002,2023-12-25,2024-01-01,5273.0,0.0,805.0,951.0,0.0,5419.0,5419.0,0.0,Cash,Paid,100
INV015989,TR016507,CU00460,FL004,2022-08-08,2022-08-15,510321.0,0.0,0.0,1054.0,0.0,511375.0,511375.0,0.0,Cash,Paid,0
INV015990,TR016508,CU01332,FL001,2022-05-24,2022-05-31,145254.0,0.0,0.0,2635.0,0.0,147889.0,147889.0,0.0,JazzCash,Paid,100
INV015991,TR016509,CU00145,FL001,2023-03-14,2023-03-21,238658.0,2000.0,0.0,2419.0,0.0,243077.0,243077.0,0.0,EasyPaisa,Paid,50
INV015992,TR016510,CU00042,FL001,2025-11-12,2025-11-19,11243.0,1000.0,0.0,0.0,0.0,12243.0,12243.0,0.0,Cash,Paid,0
INV015993,TR016511,CU00988,FL002,2025-04-15,2025-04-22,26983.0,3500.0,0.0,1465.0,0.0,31948.0,31948.0,0.0,JazzCash,Paid,100
INV015994,TR016513,CU01923,FL002,2024-05-27,2024-06-03,76018.0,2000.0,0.0,634.0,0.0,78652.0,78652.0,0.0,Cash,Paid,0
INV015995,TR016514,CU01726,FL004,2023-12-09,2023-12-16,266373.0,1500.0,0.0,2438.0,0.0,270311.0,130692.0,139619.0,Bank Transfer,Partial,0
INV015996,TR016515,CU01658,FL004,2024-08-25,2024-09-01,64387.0,0.0,0.0,1320.0,0.0,65707.0,65707.0,0.0,Cash,Paid,0
INV015997,TR016516,CU01611,FL002,2022-07-21,2022-07-28,44901.0,8490.0,4527.0,779.0,0.0,49643.0,20174.0,29469.0,Cash,Partial,50
INV015998,TR016517,CU00847,FL004,2026-04-17,2026-04-24,478044.0,47804.0,0.0,0.0,0.0,525848.0,525848.0,0.0,Card (POS),Paid,0
INV015999,TR016518,CU00995,FL003,2026-05-01,2026-05-08,24580.0,2958.0,0.0,2884.0,0.0,30422.0,12778.0,17644.0,EasyPaisa,Partial,50
INV016000,TR016519,CU00605,FL001,2026-04-27,2026-05-04,87714.0,5000.0,0.0,704.0,0.0,93418.0,93418.0,0.0,EasyPaisa,Paid,100
INV016001,TR016520,CU00136,FL003,2025-07-15,2025-07-22,156190.0,0.0,0.0,0.0,0.0,156190.0,156190.0,0.0,Cash,Paid,50
INV016002,TR016521,CU00653,FL003,2026-02-18,2026-02-25,13124.0,9000.0,0.0,1678.0,0.0,23802.0,23802.0,0.0,Bank Transfer,Paid,100
INV016003,TR016522,CU00234,FL001,2022-11-24,2022-12-01,14446.0,4500.0,2429.0,1906.0,0.0,18423.0,18423.0,0.0,Bank Transfer,Paid,0
INV016004,TR016523,CU01018,FL001,2022-09-01,2022-09-08,4418.0,4500.0,0.0,2830.0,0.0,11748.0,11748.0,0.0,Cash,Paid,50
INV016005,TR016524,CU01140,FL003,2025-06-29,2025-07-06,34803.0,3480.0,0.0,0.0,0.0,38283.0,38283.0,0.0,JazzCash,Paid,50
INV016006,TR016525,CU01754,FL003,2025-07-25,2025-08-01,4310.0,0.0,0.0,945.0,0.0,5255.0,3797.0,1458.0,EasyPaisa,Partial,50
INV016007,TR016526,CU00685,FL004,2025-04-17,2025-04-24,12434.0,4000.0,0.0,2878.0,0.0,19312.0,19312.0,0.0,Cash,Paid,50
INV016008,TR016527,CU00229,FL004,2024-10-16,2024-10-23,158437.0,1500.0,0.0,1360.0,0.0,161297.0,161297.0,0.0,JazzCash,Paid,100
INV016009,TR016528,CU01341,FL001,2023-03-11,2023-03-18,8499.0,4000.0,0.0,0.0,0.0,12499.0,12499.0,0.0,Cash,Paid,50
INV016010,TR016529,CU00392,FL001,2022-11-02,2022-11-09,112320.0,3000.0,0.0,506.0,0.0,115826.0,45821.0,70005.0,Bank Transfer,Partial,50
INV016011,TR016530,CU01561,FL001,2025-07-06,2025-07-13,36834.0,3683.0,0.0,1990.0,0.0,42507.0,42507.0,0.0,EasyPaisa,Paid,20
INV016012,TR016531,CU01644,FL002,2024-12-24,2024-12-31,5657.0,0.0,1037.0,2166.0,0.0,6786.0,6786.0,0.0,Card (POS),Paid,0
INV016013,TR016532,CU01529,FL001,2024-07-04,2024-07-11,22852.0,0.0,0.0,744.0,0.0,23596.0,23596.0,0.0,JazzCash,Paid,50
INV016014,TR016533,CU00444,FL001,2023-12-07,2023-12-14,175260.0,8000.0,0.0,1807.0,0.0,185067.0,185067.0,0.0,Bank Transfer,Paid,100
INV016015,TR016534,CU01220,FL001,2025-10-08,2025-10-15,5918.0,4500.0,0.0,1242.0,0.0,11660.0,11660.0,0.0,JazzCash,Paid,100
INV016016,TR016535,CU01220,FL004,2023-05-24,2023-05-31,26253.0,5125.0,0.0,0.0,0.0,31378.0,31378.0,0.0,EasyPaisa,Paid,100
INV016017,TR016536,CU00438,FL001,2023-07-15,2023-07-22,11245.0,0.0,0.0,2323.0,0.0,13568.0,13568.0,0.0,Card (POS),Paid,50
INV016018,TR016537,CU00959,FL002,2022-10-07,2022-10-14,37887.0,8289.0,0.0,0.0,0.0,46176.0,46176.0,0.0,Cash,Paid,100
INV016019,TR016538,CU01694,FL004,2024-08-03,2024-08-10,15634.0,1563.0,0.0,1361.0,0.0,18558.0,18558.0,0.0,Cash,Paid,20
INV016020,TR016539,CU00388,FL002,2024-08-27,2024-09-03,30259.0,6500.0,0.0,1470.0,0.0,38229.0,38229.0,0.0,Cash,Paid,50
INV016021,TR016540,CU01034,FL003,2023-07-07,2023-07-14,21314.0,3000.0,0.0,2838.0,0.0,27152.0,27152.0,0.0,Bank Transfer,Paid,20
INV016022,TR016541,CU01477,FL003,2026-03-12,2026-03-19,44252.0,0.0,0.0,682.0,0.0,44934.0,44934.0,0.0,Bank Transfer,Paid,50
INV016023,TR016542,CU00940,FL004,2023-06-03,2023-06-10,15964.0,9000.0,0.0,0.0,0.0,24964.0,24964.0,0.0,Cash,Paid,20
INV016024,TR016543,CU01662,FL003,2022-07-22,2022-07-29,39858.0,0.0,0.0,2582.0,0.0,42440.0,42440.0,0.0,EasyPaisa,Paid,0
INV016025,TR016544,CU01014,FL004,2025-09-02,2025-09-09,2483.0,0.0,0.0,0.0,0.0,2483.0,2483.0,0.0,Bank Transfer,Paid,100
INV016026,TR016546,CU01224,FL001,2023-12-08,2023-12-15,8495.0,4000.0,1810.0,1984.0,0.0,12669.0,9838.0,2831.0,Card (POS),Partial,20
INV016027,TR016547,CU00331,FL001,2024-09-15,2024-09-22,64503.0,0.0,5266.0,2358.0,0.0,61595.0,61595.0,0.0,Cash,Paid,50
INV016028,TR016548,CU00169,FL001,2025-09-28,2025-10-05,3146.0,9000.0,628.0,1920.0,0.0,13438.0,13438.0,0.0,JazzCash,Paid,0
INV016029,TR016549,CU00686,FL003,2022-09-05,2022-09-12,15345.0,0.0,0.0,1309.0,0.0,16654.0,16654.0,0.0,Bank Transfer,Paid,50
INV016030,TR016551,CU01699,FL002,2022-03-04,2022-03-11,96503.0,13650.0,0.0,633.0,0.0,110786.0,110786.0,0.0,JazzCash,Paid,0
INV016031,TR016552,CU00857,FL003,2022-09-18,2022-09-25,127923.0,0.0,0.0,1970.0,0.0,129893.0,129893.0,0.0,Cash,Paid,20
INV016032,TR016553,CU01558,FL003,2022-08-09,2022-08-16,2000.0,200.0,445.0,2838.0,0.0,4593.0,4593.0,0.0,Bank Transfer,Paid,0
INV016033,TR016554,CU01882,FL003,2023-02-08,2023-02-15,568193.0,1000.0,120250.0,1268.0,0.0,450211.0,450211.0,0.0,Cash,Paid,100
INV016034,TR016555,CU00103,FL002,2023-06-23,2023-06-30,432366.0,1500.0,0.0,2631.0,0.0,436497.0,126814.0,309683.0,JazzCash,Partial,50
INV016035,TR016556,CU00830,FL001,2025-10-25,2025-11-01,2492.0,0.0,0.0,1903.0,0.0,4395.0,4395.0,0.0,Cash,Paid,20
INV016036,TR016557,CU00678,FL001,2025-01-16,2025-01-23,91904.0,0.0,0.0,2289.0,0.0,94193.0,94193.0,0.0,JazzCash,Paid,20
INV016037,TR016558,CU00894,FL002,2023-10-18,2023-10-25,47214.0,4500.0,0.0,544.0,0.0,52258.0,52258.0,0.0,EasyPaisa,Paid,0
INV016038,TR016559,CU00145,FL001,2026-03-26,2026-04-02,23322.0,2000.0,0.0,0.0,0.0,25322.0,25322.0,0.0,Cash,Paid,50
INV016039,TR016560,CU00867,FL003,2022-06-28,2022-07-05,2635.0,500.0,0.0,1295.0,0.0,4430.0,4430.0,0.0,Cash,Paid,100
INV016040,TR016561,CU01579,FL001,2025-10-08,2025-10-15,63080.0,4000.0,0.0,2275.0,0.0,69355.0,69355.0,0.0,Cash,Paid,50
INV016041,TR016562,CU00221,FL003,2022-02-22,2022-03-01,30112.0,7011.0,0.0,1411.0,0.0,38534.0,38534.0,0.0,Cash,Paid,50
INV016042,TR016563,CU00275,FL001,2025-11-30,2025-12-07,38143.0,4000.0,0.0,2167.0,0.0,44310.0,17472.0,26838.0,Cash,Partial,50
INV016043,TR016564,CU01791,FL002,2023-09-22,2023-09-29,7175.0,2000.0,0.0,1381.0,0.0,10556.0,10556.0,0.0,Bank Transfer,Paid,50
INV016044,TR016565,CU00030,FL002,2022-08-19,2022-08-26,9626.0,5000.0,1254.0,2240.0,0.0,15612.0,15612.0,0.0,Bank Transfer,Paid,50
INV016045,TR016566,CU00822,FL001,2026-05-05,2026-05-12,79306.0,2500.0,8726.0,2003.0,0.0,75083.0,75083.0,0.0,EasyPaisa,Paid,20
INV016046,TR016567,CU01826,FL001,2025-08-06,2025-08-13,5659.0,4000.0,0.0,1363.0,0.0,11022.0,11022.0,0.0,JazzCash,Paid,50
INV016047,TR016568,CU00947,FL001,2024-07-08,2024-07-15,4826.0,1000.0,796.0,0.0,0.0,5030.0,5030.0,0.0,JazzCash,Paid,0
INV016048,TR016569,CU01168,FL003,2025-09-16,2025-09-23,326151.0,0.0,0.0,0.0,0.0,326151.0,326151.0,0.0,Cash,Paid,50
INV016049,TR016570,CU00372,FL003,2026-01-19,2026-01-26,7584.0,0.0,0.0,1054.0,0.0,8638.0,8638.0,0.0,JazzCash,Paid,100
INV016050,TR016571,CU01911,FL003,2025-02-17,2025-02-24,53761.0,2000.0,0.0,0.0,0.0,55761.0,55761.0,0.0,Cash,Paid,20
INV016051,TR016572,CU01644,FL001,2025-03-08,2025-03-15,1874.0,0.0,0.0,1665.0,0.0,3539.0,3539.0,0.0,Cash,Paid,50
INV016052,TR016573,CU00512,FL001,2025-05-28,2025-06-04,55202.0,6520.0,0.0,0.0,0.0,61722.0,61722.0,0.0,Bank Transfer,Paid,100
INV016053,TR016574,CU00728,FL004,2024-07-27,2024-08-03,36545.0,0.0,0.0,694.0,0.0,37239.0,37239.0,0.0,Cash,Paid,20
INV016054,TR016576,CU01594,FL001,2025-05-12,2025-05-19,19076.0,0.0,0.0,1935.0,0.0,21011.0,21011.0,0.0,JazzCash,Paid,50
INV016055,TR016577,CU01422,FL002,2024-05-17,2024-05-24,57205.0,2000.0,0.0,0.0,0.0,59205.0,59205.0,0.0,Cash,Paid,100
INV016056,TR016578,CU00366,FL001,2022-02-02,2022-02-09,18005.0,500.0,0.0,0.0,0.0,18505.0,18505.0,0.0,JazzCash,Paid,50
INV016057,TR016579,CU01574,FL002,2022-03-06,2022-03-13,163602.0,0.0,0.0,2112.0,0.0,165714.0,165714.0,0.0,Cash,Paid,50
INV016058,TR016580,CU01832,FL004,2024-05-11,2024-05-18,2973.0,500.0,0.0,0.0,0.0,3473.0,3473.0,0.0,Card (POS),Paid,50
INV016059,TR016581,CU00486,FL001,2025-09-29,2025-10-06,85464.0,0.0,13005.0,1071.0,0.0,73530.0,73530.0,0.0,Cash,Paid,20
INV016060,TR016583,CU00013,FL003,2026-05-19,2026-05-26,1083440.0,0.0,0.0,2064.0,0.0,1085504.0,1085504.0,0.0,Cash,Paid,100
INV016061,TR016584,CU00230,FL003,2025-04-24,2025-05-01,14034.0,0.0,0.0,0.0,0.0,14034.0,14034.0,0.0,Cash,Paid,50
INV016062,TR016585,CU01991,FL002,2025-05-01,2025-05-08,106044.0,3000.0,0.0,763.0,0.0,109807.0,109807.0,0.0,Cash,Paid,50
INV016063,TR016586,CU01279,FL001,2024-12-04,2024-12-11,18337.0,0.0,0.0,2396.0,0.0,20733.0,20733.0,0.0,Cash,Paid,100
INV016064,TR016587,CU01342,FL003,2026-02-21,2026-02-28,5949.0,3500.0,0.0,2046.0,0.0,11495.0,11495.0,0.0,Cash,Paid,20
INV016065,TR016588,CU01911,FL001,2026-05-09,2026-05-16,79616.0,7962.0,6237.0,1402.0,0.0,82743.0,82743.0,0.0,Cash,Paid,0
INV016066,TR016589,CU00198,FL002,2024-07-13,2024-07-20,15232.0,3500.0,1673.0,1204.0,0.0,18263.0,18263.0,0.0,JazzCash,Paid,50
INV016067,TR016590,CU00266,FL003,2024-04-24,2024-05-01,33766.0,3377.0,5346.0,1762.0,0.0,33559.0,33559.0,0.0,EasyPaisa,Paid,0
INV016068,TR016591,CU00068,FL003,2025-05-17,2025-05-24,114818.0,3000.0,0.0,0.0,0.0,117818.0,117818.0,0.0,Card (POS),Paid,50
INV016069,TR016592,CU01692,FL002,2026-06-10,2026-06-17,26823.0,3682.0,0.0,2872.0,0.0,33377.0,12703.0,20674.0,EasyPaisa,Partial,100
INV016070,TR016593,CU00091,FL001,2025-07-03,2025-07-10,18563.0,0.0,0.0,0.0,0.0,18563.0,18563.0,0.0,JazzCash,Paid,50
INV016071,TR016594,CU00031,FL003,2022-08-04,2022-08-11,117350.0,11735.0,12427.0,2229.0,0.0,118887.0,118887.0,0.0,Bank Transfer,Paid,100
INV016072,TR016595,CU01128,FL002,2026-05-18,2026-05-25,35334.0,10033.0,0.0,2983.0,0.0,48350.0,48350.0,0.0,Cash,Paid,100
INV016073,TR016596,CU01416,FL003,2026-04-19,2026-04-26,767626.0,0.0,0.0,0.0,0.0,767626.0,767626.0,0.0,EasyPaisa,Paid,20
INV016074,TR016597,CU00177,FL003,2024-10-08,2024-10-15,343113.0,7000.0,0.0,0.0,0.0,350113.0,350113.0,0.0,Cash,Paid,20
INV016075,TR016598,CU01426,FL001,2024-03-06,2024-03-13,399441.0,0.0,0.0,569.0,0.0,400010.0,400010.0,0.0,EasyPaisa,Paid,20
INV016076,TR016599,CU00629,FL002,2026-03-13,2026-03-20,7279.0,4000.0,0.0,2925.0,0.0,14204.0,14204.0,0.0,Cash,Paid,50
INV016077,TR016600,CU00157,FL002,2023-10-18,2023-10-25,11371.0,6000.0,0.0,0.0,0.0,17371.0,17371.0,0.0,Cash,Paid,20
INV016078,TR016601,CU01587,FL003,2025-06-04,2025-06-11,53145.0,9500.0,0.0,0.0,0.0,62645.0,62645.0,0.0,JazzCash,Paid,100
INV016079,TR016602,CU01549,FL002,2026-01-26,2026-02-02,112648.0,0.0,0.0,1637.0,0.0,114285.0,114285.0,0.0,Cash,Paid,20
INV016080,TR016603,CU01742,FL003,2023-02-17,2023-02-24,24659.0,0.0,4589.0,2308.0,0.0,22378.0,7158.0,15220.0,JazzCash,Partial,0
INV016081,TR016605,CU01766,FL001,2026-01-28,2026-02-04,13343.0,1500.0,0.0,0.0,0.0,14843.0,14843.0,0.0,Bank Transfer,Paid,100
INV016082,TR016608,CU00764,FL001,2022-07-20,2022-07-27,28236.0,2824.0,2138.0,1768.0,0.0,30690.0,30690.0,0.0,JazzCash,Paid,100
INV016083,TR016609,CU00942,FL002,2022-08-15,2022-08-22,249641.0,1000.0,0.0,1859.0,0.0,252500.0,252500.0,0.0,EasyPaisa,Paid,0
INV016084,TR016610,CU01778,FL001,2025-07-16,2025-07-23,3909.0,0.0,751.0,2424.0,0.0,5582.0,5582.0,0.0,JazzCash,Paid,50
INV016085,TR016611,CU01104,FL002,2025-12-09,2025-12-16,9516.0,0.0,0.0,662.0,0.0,10178.0,10178.0,0.0,EasyPaisa,Paid,20
INV016086,TR016613,CU00416,FL004,2024-08-26,2024-09-02,89568.0,0.0,0.0,2695.0,0.0,92263.0,92263.0,0.0,Bank Transfer,Paid,100
INV016087,TR016614,CU01854,FL001,2026-05-10,2026-05-17,85700.0,0.0,8681.0,0.0,0.0,77019.0,23971.0,53048.0,JazzCash,Partial,100
INV016088,TR016615,CU00167,FL003,2024-07-14,2024-07-21,5508.0,2000.0,0.0,2400.0,0.0,9908.0,9908.0,0.0,Bank Transfer,Paid,50
INV016089,TR016616,CU01637,FL002,2024-02-16,2024-02-23,28155.0,500.0,0.0,2637.0,0.0,31292.0,31292.0,0.0,Cash,Paid,0
INV016090,TR016617,CU01968,FL001,2025-09-20,2025-09-27,17601.0,2500.0,0.0,0.0,0.0,20101.0,20101.0,0.0,Cash,Paid,0
INV016091,TR016618,CU00151,FL004,2026-03-18,2026-03-25,88064.0,9306.0,0.0,1224.0,0.0,98594.0,98594.0,0.0,EasyPaisa,Paid,100
INV016092,TR016619,CU01687,FL001,2026-05-22,2026-05-29,19973.0,7500.0,0.0,0.0,0.0,27473.0,27473.0,0.0,Cash,Paid,100
INV016093,TR016620,CU00617,FL001,2025-01-11,2025-01-18,9697.0,0.0,0.0,2802.0,0.0,12499.0,12499.0,0.0,EasyPaisa,Paid,100
INV016094,TR016621,CU01106,FL001,2024-06-09,2024-06-16,445662.0,0.0,0.0,943.0,0.0,446605.0,446605.0,0.0,JazzCash,Paid,0
INV016095,TR016622,CU01734,FL003,2025-03-14,2025-03-21,138367.0,2500.0,0.0,697.0,0.0,141564.0,141564.0,0.0,EasyPaisa,Paid,100
INV016096,TR016623,CU00020,FL002,2023-12-13,2023-12-20,397.0,40.0,0.0,1798.0,0.0,2235.0,2235.0,0.0,Cash,Paid,50
INV016097,TR016624,CU00272,FL001,2026-05-10,2026-05-17,6805.0,0.0,0.0,807.0,0.0,7612.0,7612.0,0.0,EasyPaisa,Paid,100
INV016098,TR016625,CU00540,FL002,2024-06-25,2024-07-02,37653.0,7765.0,0.0,1186.0,0.0,46604.0,46604.0,0.0,JazzCash,Paid,100
INV016099,TR016626,CU00911,FL002,2025-07-10,2025-07-17,12559.0,0.0,0.0,671.0,0.0,13230.0,13230.0,0.0,JazzCash,Paid,0
INV016100,TR016627,CU00335,FL003,2023-07-08,2023-07-15,1213.0,4000.0,0.0,1668.0,0.0,6881.0,6881.0,0.0,EasyPaisa,Paid,20
INV016101,TR016628,CU00506,FL004,2026-05-29,2026-06-05,13509.0,9351.0,0.0,1366.0,0.0,24226.0,24226.0,0.0,Cash,Paid,50
INV016102,TR016629,CU01473,FL003,2024-07-19,2024-07-26,464359.0,0.0,0.0,883.0,0.0,465242.0,383656.0,81586.0,Bank Transfer,Partial,0
INV016103,TR016630,CU01521,FL003,2026-05-25,2026-06-01,156375.0,0.0,0.0,605.0,0.0,156980.0,156980.0,0.0,JazzCash,Paid,100
INV016104,TR016631,CU00862,FL003,2023-03-17,2023-03-24,18973.0,6500.0,0.0,2428.0,0.0,27901.0,27901.0,0.0,JazzCash,Paid,20
INV016105,TR016632,CU00853,FL001,2026-05-20,2026-05-27,46633.0,0.0,0.0,0.0,0.0,46633.0,46633.0,0.0,Bank Transfer,Paid,100
INV016106,TR016633,CU01457,FL001,2023-05-26,2023-06-02,11880.0,0.0,1711.0,1778.0,0.0,11947.0,11947.0,0.0,Cash,Paid,20
INV016107,TR016634,CU01333,FL003,2022-03-12,2022-03-19,19647.0,6000.0,0.0,2972.0,0.0,28619.0,28619.0,0.0,Cash,Paid,0
INV016108,TR016635,CU00509,FL001,2026-06-27,2026-07-04,98768.0,4500.0,0.0,1287.0,0.0,104555.0,104555.0,0.0,Cash,Paid,20
INV016109,TR016636,CU00647,FL003,2026-03-14,2026-03-21,57852.0,2000.0,0.0,658.0,0.0,60510.0,60510.0,0.0,Bank Transfer,Paid,20
