booking_id,trip_id,customer_id,fleet_id,vehicle_id,driver_id,booking_type_id,booking_datetime,pickup_city,dropoff_city,pickup_datetime_requested,duration_days_requested,with_driver,estimated_fare_pkr,advance_paid_pkr,payment_method,status,cancellation_reason,notes,created_at
BK015390,TR015390,CU00794,FL001,VH00032,DR0059,BT005,2024-05-03 13:26:00,Islamabad,Rawalpindi,2024-05-03 16:35:00,2.78,True,94981.0,18996.0,Cash,Completed,,,2024-05-03 13:26:00
BK015391,TR015391,CU00583,FL002,VH00050,DR0009,BT001,2026-02-10 16:11:00,Murree,Islamabad,2026-02-10 19:30:00,0.32,True,13380.0,2676.0,JazzCash,Completed,,,2026-02-10 16:11:00
BK015392,TR015392,CU00295,FL004,VH00014,DR0041,BT005,2023-11-22 00:12:00,Karachi,Rawalpindi,2023-11-22 02:40:00,1.68,True,82649.0,16530.0,JazzCash,Completed,,,2023-11-22 00:12:00
BK015393,TR015393,CU01675,FL001,VH00081,DR0011,BT008,2023-04-18 13:51:00,Islamabad,Abbottabad,2023-04-18 14:51:00,2.1,True,63593.0,12719.0,JazzCash,Completed,,,2023-04-18 13:51:00
BK015394,TR015394,CU00622,FL002,VH00009,DR0034,BT002,2026-04-03 16:43:00,Murree,Islamabad,2026-04-03 18:56:00,0.85,True,12384.0,2477.0,Bank Transfer,In Progress,,,2026-04-03 16:43:00
BK015395,TR015395,CU01763,FL004,VH00086,DR0048,BT007,2025-03-18 12:20:00,Islamabad,Islamabad,2025-03-18 15:52:00,5.84,True,44290.0,8858.0,Bank Transfer,Completed,,,2025-03-18 12:20:00
BK015396,TR015396,CU01103,FL001,VH00073,DR0028,BT001,2026-01-02 11:31:00,Karachi,Islamabad,2026-01-02 15:15:00,0.33,True,45105.0,9021.0,Bank Transfer,Completed,,,2026-01-02 11:31:00
BK015397,TR015397,CU01499,FL001,VH00077,,BT001,2026-06-01 09:33:00,Lahore,Islamabad,2026-06-01 12:57:00,0.37,False,19476.0,3895.0,Card (POS),Completed,,,2026-06-01 09:33:00
BK015398,TR015398,CU00655,FL001,VH00106,,BT006,2024-11-13 18:19:00,Multan,Multan,2024-11-13 18:59:00,30.51,False,117936.0,23587.0,EasyPaisa,Completed,,,2024-11-13 18:19:00
BK015399,TR015399,CU00701,FL002,VH00059,DR0026,BT005,2025-04-28 15:14:00,Islamabad,Gujranwala,2025-04-28 16:20:00,2.8,True,103676.0,20735.0,Bank Transfer,In Progress,,,2025-04-28 15:14:00
BK015400,TR015400,CU01662,FL001,VH00081,DR0020,BT005,2023-11-21 11:38:00,Islamabad,Gujranwala,2023-11-21 14:22:00,2.19,True,75993.0,15199.0,Cash,Completed,,,2023-11-21 11:38:00
BK015401,TR015401,CU01667,FL001,VH00098,DR0036,BT003,2022-07-07 10:38:00,Murree,Murree,2022-07-07 11:45:00,4.35,True,76706.0,15341.0,EasyPaisa,Completed,,,2022-07-07 10:38:00
BK015402,TR015402,CU01305,FL002,VH00053,DR0012,BT002,2025-06-09 06:58:00,Faisalabad,Faisalabad,2025-06-09 08:26:00,0.57,True,1673.0,167.0,Cash,Cancelled,No Show,,2025-06-09 06:58:00
BK015403,TR015403,CU00491,FL001,VH00025,DR0019,BT005,2025-01-01 12:49:00,Karachi,Abbottabad,2025-01-01 14:32:00,2.8,True,100983.0,20197.0,JazzCash,Completed,,,2025-01-01 12:49:00
BK015404,TR015404,CU01466,FL004,VH00103,DR0019,BT001,2023-04-07 07:42:00,Rawalpindi,Lahore,2023-04-07 09:02:00,0.49,True,28044.0,5609.0,Cash,Completed,,,2023-04-07 07:42:00
BK015405,TR015405,CU01188,FL001,VH00112,DR0024,BT003,2025-07-15 08:18:00,Lahore,Lahore,2025-07-15 10:51:00,6.27,True,45904.0,9181.0,JazzCash,Completed,,,2025-07-15 08:18:00
BK015406,TR015406,CU00043,FL003,VH00104,,BT003,2022-08-17 23:48:00,Lahore,Lahore,2022-08-18 02:24:00,5.64,False,45378.0,9076.0,Cash,Completed,,,2022-08-17 23:48:00
BK015407,TR015407,CU00368,FL003,VH00040,DR0016,BT003,2026-05-06 07:53:00,Islamabad,Multan,2026-05-06 10:22:00,4.33,True,26715.0,5343.0,JazzCash,Completed,,,2026-05-06 07:53:00
BK015408,TR015408,CU01692,FL001,VH00031,DR0029,BT004,2026-06-23 11:32:00,Karachi,Karachi,2026-06-23 14:46:00,0.7,True,1462.0,146.0,JazzCash,Cancelled,No Show,,2026-06-23 11:32:00
BK015409,TR015409,CU00901,FL002,VH00068,DR0041,BT008,2022-11-12 11:06:00,Lahore,Islamabad,2022-11-12 12:18:00,2.07,True,28947.0,5789.0,EasyPaisa,Completed,,,2022-11-12 11:06:00
BK015410,TR015410,CU01712,FL001,VH00115,DR0003,BT008,2026-04-02 09:09:00,Murree,Lahore,2026-04-02 09:49:00,2.13,True,198286.0,39657.0,Card (POS),Completed,,,2026-04-02 09:09:00
BK015411,TR015411,CU00021,FL002,VH00004,DR0022,BT005,2024-07-02 16:47:00,Islamabad,Lahore,2024-07-02 17:51:00,2.24,True,89137.0,17827.0,Bank Transfer,Completed,,,2024-07-02 16:47:00
BK015412,TR015412,CU00225,FL002,VH00039,,BT005,2022-02-10 13:33:00,Lahore,Karachi,2022-02-10 15:45:00,1.14,False,128011.0,25602.0,JazzCash,Completed,,,2022-02-10 13:33:00
BK015413,TR015413,CU00813,FL001,VH00034,DR0032,BT001,2025-03-08 08:08:00,Lahore,Islamabad,2025-03-08 09:05:00,0.27,True,5728.0,1146.0,Cash,Completed,,,2025-03-08 08:08:00
BK015414,TR015414,CU00298,FL004,VH00029,,BT005,2024-02-13 07:40:00,Islamabad,Faisalabad,2024-02-13 10:36:00,1.44,False,28550.0,5710.0,Cash,Completed,,,2024-02-13 07:40:00
BK015415,TR015415,CU01401,FL002,VH00093,DR0029,BT008,2026-02-10 10:01:00,Nathiagali,Nathiagali,2026-02-10 13:56:00,2.65,True,33837.0,6767.0,JazzCash,Completed,,,2026-02-10 10:01:00
BK015416,TR015416,CU00534,FL004,VH00101,,BT007,2023-03-01 10:18:00,Multan,Karachi,2023-03-01 12:08:00,6.36,False,63007.0,12601.0,JazzCash,Completed,,,2023-03-01 10:18:00
BK015417,TR015417,CU01566,FL001,VH00019,DR0025,BT007,2026-02-01 04:01:00,Lahore,Lahore,2026-02-01 07:49:00,3.09,True,1892.0,189.0,Cash,Cancelled,Vehicle Issue,,2026-02-01 04:01:00
BK015418,TR015418,CU00450,FL002,VH00042,DR0047,BT007,2023-11-15 14:49:00,Islamabad,Islamabad,2023-11-15 15:48:00,6.98,True,174076.0,34815.0,JazzCash,Completed,,,2023-11-15 14:49:00
BK015419,TR015419,CU01019,FL001,VH00073,DR0047,BT002,2022-10-25 16:35:00,Murree,Murree,2022-10-25 20:01:00,0.48,True,8825.0,1765.0,Cash,In Progress,,,2022-10-25 16:35:00
BK015420,TR015420,CU00607,FL002,VH00068,DR0038,BT002,2026-04-19 08:05:00,Islamabad,Islamabad,2026-04-19 09:31:00,0.37,True,4888.0,978.0,Cash,Completed,,,2026-04-19 08:05:00
BK015421,TR015421,CU01117,FL002,VH00085,DR0037,BT002,2025-03-13 17:17:00,Karachi,Karachi,2025-03-13 19:21:00,0.89,True,5322.0,1064.0,Card (POS),Completed,,,2025-03-13 17:17:00
BK015422,TR015422,CU00518,FL001,VH00007,DR0011,BT001,2022-03-06 21:29:00,Islamabad,Islamabad,2022-03-06 23:58:00,0.27,True,1972.0,394.0,JazzCash,Completed,,,2022-03-06 21:29:00
BK015423,TR015423,CU01136,FL001,VH00073,DR0022,BT002,2022-06-12 14:42:00,Lahore,Lahore,2022-06-12 18:39:00,0.37,True,6551.0,1310.0,Cash,Completed,,,2022-06-12 14:42:00
BK015424,TR015424,CU00836,FL004,VH00101,DR0033,BT005,2023-08-06 19:54:00,Islamabad,Quetta,2023-08-06 23:52:00,2.39,True,34474.0,6895.0,Bank Transfer,Completed,,,2023-08-06 19:54:00
BK015425,TR015425,CU00807,FL003,VH00119,,BT001,2026-04-23 17:35:00,Lahore,Lahore,2026-04-23 19:26:00,0.1,False,1484.0,297.0,Bank Transfer,Completed,,,2026-04-23 17:35:00
BK015426,TR015426,CU00492,FL002,VH00093,DR0018,BT003,2024-07-25 08:59:00,Lahore,Lahore,2024-07-25 11:17:00,3.0,True,39220.0,7844.0,JazzCash,Completed,,,2024-07-25 08:59:00
BK015427,TR015427,CU01987,FL001,VH00043,DR0049,BT005,2025-12-11 16:10:00,Lahore,Nathiagali,2025-12-11 19:01:00,1.71,True,27194.0,5439.0,Card (POS),Completed,,,2025-12-11 16:10:00
BK015428,TR015428,CU00927,FL002,VH00059,DR0039,BT005,2022-08-23 08:06:00,Karachi,Quetta,2022-08-23 10:12:00,1.37,True,95741.0,19148.0,Cash,Completed,,,2022-08-23 08:06:00
BK015429,TR015429,CU00497,FL003,VH00063,DR0003,BT008,2026-04-16 11:21:00,Rawalpindi,Islamabad,2026-04-16 12:46:00,1.42,True,26874.0,5375.0,Bank Transfer,Completed,,,2026-04-16 11:21:00
BK015430,TR015430,CU00186,FL001,VH00019,,BT002,2022-10-09 13:04:00,Islamabad,Abbottabad,2022-10-09 13:39:00,0.35,False,3066.0,0.0,Card (POS),No Show,,,2022-10-09 13:04:00
BK015431,TR015431,CU00606,FL001,VH00025,DR0021,BT001,2024-04-17 07:25:00,Peshawar,Islamabad,2024-04-17 08:20:00,0.35,True,11789.0,2358.0,Card (POS),Completed,,,2024-04-17 07:25:00
BK015432,TR015432,CU01903,FL004,VH00095,DR0023,BT005,2022-10-01 18:41:00,Lahore,Gujranwala,2022-10-01 20:07:00,1.57,True,47389.0,9478.0,Cash,Completed,,,2022-10-01 18:41:00
BK015433,TR015433,CU01291,FL001,VH00023,DR0029,BT002,2026-02-12 16:53:00,Faisalabad,Faisalabad,2026-02-12 19:45:00,0.45,True,21107.0,4221.0,EasyPaisa,Completed,,,2026-02-12 16:53:00
BK015434,TR015434,CU01359,FL003,VH00055,,BT005,2026-06-28 16:23:00,Lahore,Gujranwala,2026-06-28 17:01:00,1.37,False,11583.0,2317.0,EasyPaisa,Completed,,,2026-06-28 16:23:00
BK015435,TR015435,CU01964,FL002,VH00039,DR0003,BT002,2026-04-04 08:34:00,Faisalabad,Faisalabad,2026-04-04 10:29:00,0.95,True,37655.0,7531.0,Bank Transfer,In Progress,,,2026-04-04 08:34:00
BK015436,TR015436,CU01180,FL002,VH00079,DR0049,BT008,2023-04-17 12:41:00,Lahore,Rawalpindi,2023-04-17 14:55:00,2.3,True,40028.0,8006.0,JazzCash,Completed,,,2023-04-17 12:41:00
BK015437,TR015437,CU01821,FL002,VH00080,DR0024,BT008,2024-09-25 07:22:00,Abbottabad,Abbottabad,2024-09-25 10:31:00,2.1,True,34048.0,6810.0,Cash,Completed,,,2024-09-25 07:22:00
BK015438,TR015438,CU01027,FL001,VH00108,DR0043,BT006,2024-01-25 10:30:00,Islamabad,Islamabad,2024-01-25 14:09:00,30.25,True,1110480.0,222096.0,EasyPaisa,Completed,,,2024-01-25 10:30:00
BK015439,TR015439,CU00297,FL003,VH00104,,BT008,2025-03-14 15:50:00,Gujranwala,Islamabad,2025-03-14 17:52:00,2.69,False,25829.0,5166.0,JazzCash,Completed,,,2025-03-14 15:50:00
BK015440,TR015440,CU01817,FL004,VH00008,DR0005,BT007,2022-11-16 10:29:00,Lahore,Karachi,2022-11-16 13:31:00,8.9,True,1466625.0,293325.0,EasyPaisa,Completed,,,2022-11-16 10:29:00
BK015441,TR015441,CU01281,FL003,VH00118,DR0003,BT001,2025-03-02 15:46:00,Karachi,Islamabad,2025-03-02 17:21:00,0.46,True,137906.0,27581.0,EasyPaisa,Completed,,,2025-03-02 15:46:00
BK015442,TR015442,CU01147,FL003,VH00104,DR0040,BT005,2024-11-25 17:41:00,Lahore,Gujranwala,2024-11-25 19:12:00,1.92,True,16455.0,3291.0,Card (POS),Completed,,,2024-11-25 17:41:00
BK015443,TR015443,CU01046,FL004,VH00095,DR0026,BT008,2026-06-01 17:44:00,Lahore,Lahore,2026-06-01 19:43:00,2.21,True,65257.0,13051.0,Card (POS),Completed,,,2026-06-01 17:44:00
BK015444,TR015444,CU01773,FL001,VH00051,DR0029,BT007,2023-03-08 17:42:00,Karachi,Islamabad,2023-03-08 18:44:00,9.06,True,353695.0,70739.0,EasyPaisa,Completed,,,2023-03-08 17:42:00
BK015445,TR015445,CU00994,FL002,VH00004,DR0039,BT005,2023-11-05 18:13:00,Islamabad,Murree,2023-11-05 21:10:00,1.9,True,59340.0,11868.0,Bank Transfer,Completed,,,2023-11-05 18:13:00
BK015446,TR015446,CU01706,FL003,VH00018,,BT003,2026-05-18 07:01:00,Karachi,Karachi,2026-05-18 09:11:00,5.0,False,80557.0,16111.0,EasyPaisa,Completed,,,2026-05-18 07:01:00
BK015447,TR015447,CU00456,FL003,VH00054,DR0054,BT002,2025-05-21 02:46:00,Lahore,Lahore,2025-05-21 06:22:00,0.69,True,108816.0,21763.0,Cash,In Progress,,,2025-05-21 02:46:00
BK015448,TR015448,CU00110,FL004,VH00029,DR0033,BT006,2022-01-17 16:29:00,Lahore,Lahore,2022-01-17 17:41:00,32.54,True,284424.0,56885.0,EasyPaisa,Completed,,,2022-01-17 16:29:00
BK015449,TR015449,CU01442,FL001,VH00024,DR0035,BT001,2022-06-04 16:31:00,Islamabad,Lahore,2022-06-04 17:19:00,0.15,True,16543.0,3309.0,Bank Transfer,Completed,,,2022-06-04 16:31:00
BK015450,TR015450,CU00676,FL003,VH00105,DR0052,BT005,2023-08-01 07:32:00,Lahore,Islamabad,2023-08-01 11:10:00,1.4,True,18371.0,3674.0,JazzCash,Completed,,,2023-08-01 07:32:00
BK015451,TR015451,CU01731,FL004,VH00113,DR0021,BT001,2024-07-18 12:48:00,Multan,Lahore,2024-07-18 13:48:00,0.49,True,22195.0,4439.0,EasyPaisa,Completed,,,2024-07-18 12:48:00
BK015452,TR015452,CU00574,FL002,VH00080,DR0022,BT008,2026-02-13 16:31:00,Peshawar,Peshawar,2026-02-13 17:50:00,1.7,True,29345.0,5869.0,Card (POS),In Progress,,,2026-02-13 16:31:00
BK015453,TR015453,CU00190,FL001,VH00052,,BT005,2024-05-16 03:32:00,Lahore,Peshawar,2024-05-16 05:40:00,1.35,False,46047.0,9209.0,JazzCash,Completed,,,2024-05-16 03:32:00
BK015454,TR015454,CU01891,FL001,VH00041,,BT005,2024-09-02 06:44:00,Lahore,Faisalabad,2024-09-02 09:20:00,2.84,False,3380.0,338.0,Cash,Cancelled,Customer Request,,2024-09-02 06:44:00
BK015455,TR015455,CU01619,FL001,VH00099,DR0035,BT002,2023-06-03 22:01:00,Karachi,Lahore,2023-06-03 23:29:00,0.97,True,29649.0,5930.0,Card (POS),Completed,,,2023-06-03 22:01:00
BK015456,TR015456,CU00585,FL001,VH00003,DR0015,BT006,2024-07-03 19:14:00,Nathiagali,Nathiagali,2024-07-03 19:46:00,28.05,True,322791.0,64558.0,JazzCash,Completed,,,2024-07-03 19:14:00
BK015457,TR015457,CU01536,FL004,VH00116,DR0053,BT005,2024-10-06 18:13:00,Karachi,Murree,2024-10-06 20:45:00,1.22,True,106382.0,21276.0,EasyPaisa,In Progress,,,2024-10-06 18:13:00
BK015458,TR015458,CU01453,FL001,VH00112,DR0036,BT002,2025-06-16 06:39:00,Islamabad,Islamabad,2025-06-16 09:27:00,0.89,True,7817.0,1563.0,Card (POS),Completed,,,2025-06-16 06:39:00
BK015459,TR015459,CU01804,FL003,VH00020,DR0048,BT001,2026-02-02 15:21:00,Rawalpindi,Islamabad,2026-02-02 17:21:00,0.35,True,2500.0,500.0,Bank Transfer,In Progress,,,2026-02-02 15:21:00
BK015460,TR015460,CU01058,FL004,VH00103,,BT005,2024-08-24 14:34:00,Islamabad,Lahore,2024-08-24 15:26:00,2.81,False,83502.0,16700.0,Cash,Completed,,,2024-08-24 14:34:00
BK015461,TR015461,CU01850,FL004,VH00014,DR0039,BT002,2023-04-01 12:57:00,Lahore,Lahore,2023-04-01 14:39:00,0.42,True,9659.0,1932.0,Card (POS),Completed,,,2023-04-01 12:57:00
BK015462,TR015462,CU00946,FL003,VH00104,,BT007,2026-02-19 19:02:00,Abbottabad,Gujranwala,2026-02-19 21:11:00,8.26,False,21071.0,2107.0,EasyPaisa,Cancelled,Driver Unavailable,,2026-02-19 19:02:00
BK015463,TR015463,CU00302,FL003,VH00055,,BT002,2024-02-01 20:58:00,Multan,Multan,2024-02-02 00:49:00,0.4,False,3693.0,739.0,Bank Transfer,Completed,,,2024-02-01 20:58:00
BK015464,TR015464,CU00965,FL003,VH00038,DR0005,BT001,2023-12-17 15:12:00,Lahore,Islamabad,2023-12-17 18:34:00,0.27,True,52492.0,10498.0,Bank Transfer,Completed,,,2023-12-17 15:12:00
BK015465,TR015465,CU01141,FL002,VH00035,,BT003,2025-05-03 09:04:00,Islamabad,Rawalpindi,2025-05-03 10:01:00,2.49,False,32210.0,6442.0,EasyPaisa,Completed,,,2025-05-03 09:04:00
BK015466,TR015466,CU01413,FL003,VH00038,DR0054,BT002,2023-01-18 07:31:00,Islamabad,Islamabad,2023-01-18 10:20:00,0.72,True,58648.0,11730.0,JazzCash,Completed,,,2023-01-18 07:31:00
BK015467,TR015467,CU01306,FL003,VH00020,DR0013,BT002,2022-03-19 06:07:00,Lahore,Lahore,2022-03-19 09:35:00,0.8,True,5395.0,1079.0,Cash,Completed,,,2022-03-19 06:07:00
BK015468,TR015468,CU00357,FL002,VH00053,DR0047,BT002,2023-08-27 14:24:00,Rawalpindi,Lahore,2023-08-27 18:21:00,0.43,True,11815.0,0.0,Bank Transfer,No Show,,,2023-08-27 14:24:00
BK015469,TR015469,CU00326,FL001,VH00098,,BT005,2026-01-10 10:22:00,Lahore,Quetta,2026-01-10 12:22:00,2.88,False,85246.0,17049.0,Cash,Completed,,,2026-01-10 10:22:00
BK015470,TR015470,CU00333,FL004,VH00037,,BT002,2026-03-26 18:43:00,Lahore,Lahore,2026-03-26 19:56:00,0.74,False,11379.0,2276.0,Cash,Completed,,,2026-03-26 18:43:00
BK015471,TR015471,CU01166,FL003,VH00054,DR0049,BT001,2023-09-07 20:19:00,Islamabad,Lahore,2023-09-07 21:18:00,0.12,True,95246.0,19049.0,EasyPaisa,Completed,,,2023-09-07 20:19:00
BK015472,TR015472,CU00426,FL001,VH00082,,BT008,2025-07-18 16:11:00,Gujranwala,Gujranwala,2025-07-18 18:33:00,2.07,False,26330.0,5266.0,JazzCash,Completed,,,2025-07-18 16:11:00
BK015473,TR015473,CU01842,FL003,VH00119,,BT003,2025-07-11 19:32:00,Karachi,Rawalpindi,2025-07-11 20:07:00,5.61,False,72730.0,14546.0,Bank Transfer,Completed,,,2025-07-11 19:32:00
BK015474,TR015474,CU00448,FL001,VH00081,DR0028,BT002,2023-07-17 11:41:00,Islamabad,Islamabad,2023-07-17 13:10:00,0.95,True,27297.0,5459.0,Cash,Completed,,,2023-07-17 11:41:00
BK015475,TR015475,CU01391,FL002,VH00001,DR0018,BT002,2023-12-13 08:17:00,Rawalpindi,Rawalpindi,2023-12-13 12:00:00,0.93,True,93.0,9.0,Bank Transfer,Cancelled,,,2023-12-13 08:17:00
BK015476,TR015476,CU00693,FL003,VH00055,DR0055,BT008,2026-01-16 06:48:00,Peshawar,Peshawar,2026-01-16 07:29:00,2.06,True,16929.0,3386.0,Cash,Completed,,,2026-01-16 06:48:00
BK015477,TR015477,CU00430,FL002,VH00022,DR0035,BT002,2025-02-03 20:47:00,Multan,Karachi,2025-02-04 00:37:00,0.6,True,17972.0,3594.0,Card (POS),Completed,,,2025-02-03 20:47:00
BK015478,TR015478,CU00869,FL001,VH00098,DR0011,BT003,2023-08-11 15:00:00,Lahore,Lahore,2023-08-11 17:15:00,2.83,True,50978.0,10196.0,Cash,Completed,,,2023-08-11 15:00:00
BK015479,TR015479,CU00682,FL002,VH00066,DR0052,BT003,2023-02-09 08:27:00,Islamabad,Karachi,2023-02-09 11:34:00,1.59,True,54526.0,10905.0,Cash,Completed,,,2023-02-09 08:27:00
BK015480,TR015480,CU00346,FL001,VH00019,DR0053,BT005,2023-04-13 12:39:00,Islamabad,Nathiagali,2023-04-13 13:25:00,2.2,True,11328.0,2266.0,Card (POS),Completed,,,2023-04-13 12:39:00
BK015481,TR015481,CU01334,FL004,VH00095,DR0046,BT005,2023-11-02 14:18:00,Karachi,Islamabad,2023-11-02 15:19:00,1.55,True,111031.0,22206.0,Bank Transfer,Completed,,,2023-11-02 14:18:00
BK015482,TR015482,CU01588,FL004,VH00037,DR0018,BT006,2026-02-20 22:51:00,Islamabad,Islamabad,2026-02-21 01:04:00,30.7,True,271761.0,54352.0,JazzCash,Completed,,,2026-02-20 22:51:00
BK015483,TR015483,CU00717,FL002,VH00042,DR0015,BT008,2026-01-16 13:42:00,Nathiagali,Nathiagali,2026-01-16 17:07:00,2.51,True,64499.0,12900.0,JazzCash,Completed,,,2026-01-16 13:42:00
BK015484,TR015484,CU01057,FL001,VH00031,DR0057,BT003,2023-01-10 15:14:00,Islamabad,Gujranwala,2023-01-10 19:02:00,6.69,True,244845.0,48969.0,EasyPaisa,In Progress,,,2023-01-10 15:14:00
BK015485,TR015485,CU01067,FL001,VH00046,DR0009,BT002,2024-10-19 10:02:00,Rawalpindi,Rawalpindi,2024-10-19 13:01:00,0.52,True,13247.0,2649.0,Cash,Completed,,,2024-10-19 10:02:00
BK015486,TR015486,CU01914,FL001,VH00064,,BT005,2022-04-14 15:00:00,Karachi,Faisalabad,2022-04-14 16:02:00,1.26,False,2970.0,297.0,EasyPaisa,Cancelled,Weather,,2022-04-14 15:00:00
BK015487,TR015487,CU00971,FL004,VH00008,DR0023,BT002,2026-01-01 08:49:00,Islamabad,Islamabad,2026-01-01 10:50:00,0.34,True,54064.0,10813.0,Cash,Completed,,,2026-01-01 08:49:00
BK015488,TR015488,CU00511,FL001,VH00032,DR0057,BT005,2025-12-15 16:28:00,Lahore,Gujranwala,2025-12-15 18:48:00,1.55,True,56551.0,11310.0,Cash,Completed,,,2025-12-15 16:28:00
BK015489,TR015489,CU01304,FL002,VH00079,DR0016,BT008,2024-09-22 06:32:00,Rawalpindi,Rawalpindi,2024-09-22 08:30:00,1.87,True,25316.0,5063.0,Bank Transfer,Completed,,,2024-09-22 06:32:00
BK015490,TR015490,CU00271,FL003,VH00005,DR0026,BT002,2025-09-03 06:35:00,Karachi,Karachi,2025-09-03 08:34:00,0.66,True,1018.0,0.0,Cash,Cancelled,Customer Request,,2025-09-03 06:35:00
BK015491,TR015491,CU00654,FL001,VH00012,DR0053,BT002,2026-02-27 08:22:00,Abbottabad,Abbottabad,2026-02-27 11:22:00,0.83,True,7630.0,1526.0,JazzCash,Completed,,,2026-02-27 08:22:00
BK015492,TR015492,CU01411,FL002,VH00097,,BT002,2024-09-05 09:58:00,Murree,Karachi,2024-09-05 11:57:00,0.51,False,108864.0,21773.0,Cash,In Progress,,,2024-09-05 09:58:00
BK015493,TR015493,CU00760,FL001,VH00036,DR0037,BT007,2024-07-13 16:04:00,Peshawar,Peshawar,2024-07-13 16:50:00,4.11,True,15700.0,3140.0,Cash,Completed,,,2024-07-13 16:04:00
BK015494,TR015494,CU01533,FL004,VH00086,,BT001,2023-05-02 18:28:00,Islamabad,Islamabad,2023-05-02 21:59:00,0.1,False,2105.0,421.0,EasyPaisa,Completed,,,2023-05-02 18:28:00
BK015495,TR015495,CU01820,FL002,VH00035,DR0059,BT002,2024-05-17 04:45:00,Karachi,Karachi,2024-05-17 08:13:00,0.93,True,12454.0,2491.0,EasyPaisa,Completed,,,2024-05-17 04:45:00
BK015496,TR015496,CU01680,FL002,VH00110,,BT003,2025-08-23 17:47:00,Islamabad,Murree,2025-08-23 19:42:00,2.72,False,77557.0,15511.0,EasyPaisa,Completed,,,2025-08-23 17:47:00
BK015497,TR015497,CU01953,FL002,VH00079,DR0011,BT001,2022-09-11 06:25:00,Lahore,Islamabad,2022-09-11 09:43:00,0.44,True,4699.0,470.0,JazzCash,Cancelled,Weather,,2022-09-11 06:25:00
BK015498,TR015498,CU01202,FL001,VH00041,DR0010,BT008,2025-11-12 17:54:00,Islamabad,Karachi,2025-11-12 21:44:00,2.55,True,72995.0,14599.0,Bank Transfer,Completed,,,2025-11-12 17:54:00
BK015499,TR015499,CU00666,FL002,VH00059,DR0042,BT001,2026-05-06 13:44:00,Murree,Islamabad,2026-05-06 14:56:00,0.35,True,15840.0,3168.0,Cash,Completed,,,2026-05-06 13:44:00
BK015500,TR015500,CU00153,FL001,VH00019,DR0033,BT005,2022-04-11 16:20:00,Lahore,Peshawar,2022-04-11 19:22:00,1.93,True,15166.0,3033.0,Bank Transfer,Completed,,,2022-04-11 16:20:00
BK015501,TR015501,CU00125,FL003,VH00111,DR0038,BT002,2026-05-06 10:01:00,Rawalpindi,Rawalpindi,2026-05-06 11:27:00,0.66,True,9599.0,1920.0,JazzCash,Completed,,,2026-05-06 10:01:00
BK015502,TR015502,CU01910,FL003,VH00026,DR0043,BT003,2024-07-02 17:15:00,Lahore,Lahore,2024-07-02 18:42:00,5.22,True,22024.0,4405.0,Card (POS),Completed,,,2024-07-02 17:15:00
BK015503,TR015503,CU00257,FL001,VH00091,,BT002,2022-11-20 14:20:00,Peshawar,Peshawar,2022-11-20 15:03:00,0.99,False,7187.0,1437.0,EasyPaisa,Completed,,,2022-11-20 14:20:00
BK015504,TR015504,CU01570,FL004,VH00103,DR0024,BT005,2022-08-21 00:05:00,Lahore,Nathiagali,2022-08-21 02:09:00,1.82,True,60765.0,12153.0,Card (POS),Completed,,,2022-08-21 00:05:00
BK015505,TR015505,CU00218,FL002,VH00110,DR0013,BT007,2023-08-25 07:18:00,Faisalabad,Islamabad,2023-08-25 08:31:00,4.81,True,16306.0,0.0,JazzCash,Cancelled,Vehicle Issue,,2023-08-25 07:18:00
BK015506,TR015506,CU01248,FL001,VH00031,,BT005,2022-12-25 11:39:00,Karachi,Rawalpindi,2022-12-25 14:15:00,2.09,False,159792.0,31958.0,JazzCash,Completed,,,2022-12-25 11:39:00
BK015507,TR015507,CU00097,FL001,VH00051,,BT007,2022-12-19 12:15:00,Lahore,Lahore,2022-12-19 15:49:00,4.35,False,131185.0,26237.0,Bank Transfer,Completed,,,2022-12-19 12:15:00
BK015508,TR015508,CU01140,FL002,VH00050,DR0009,BT005,2023-07-10 15:26:00,Karachi,Islamabad,2023-07-10 18:06:00,2.67,True,164452.0,32890.0,Cash,Completed,,,2023-07-10 15:26:00
BK015509,TR015509,CU00508,FL002,VH00002,DR0029,BT002,2025-01-28 15:57:00,Karachi,Islamabad,2025-01-28 17:56:00,0.7,True,129494.0,25899.0,EasyPaisa,Completed,,,2025-01-28 15:57:00
BK015510,TR015510,CU00660,FL003,VH00072,DR0004,BT007,2022-06-10 20:42:00,Islamabad,Lahore,2022-06-10 22:58:00,9.56,True,145400.0,29080.0,Cash,In Progress,,,2022-06-10 20:42:00
BK015511,TR015511,CU00362,FL004,VH00103,DR0053,BT001,2025-05-05 16:20:00,Islamabad,Islamabad,2025-05-05 18:14:00,0.24,True,7078.0,1416.0,Card (POS),In Progress,,,2025-05-05 16:20:00
BK015512,TR015512,CU00827,FL001,VH00032,DR0009,BT002,2024-01-27 15:41:00,Islamabad,Islamabad,2024-01-27 16:43:00,0.82,True,28502.0,5700.0,Card (POS),Completed,,,2024-01-27 15:41:00
BK015513,TR015513,CU01787,FL002,VH00004,DR0057,BT005,2022-11-23 08:09:00,Lahore,Multan,2022-11-23 10:38:00,2.61,True,96773.0,19355.0,Bank Transfer,Completed,,,2022-11-23 08:09:00
